Line_ID,Voltage,Line_Length_Meters
13581,230,4500.416666
13582,161,1103.877363
13583,-999999,120.5305056
13585,138,2144.495348
13587,69,46.32867529
13588,115,47.65151227
13589,-999999,4873.58019
13590,-999999,3627.157293
13591,-999999,853.5438985
13593,138,145.5270493
13594,-999999,14259.11267
13595,-999999,3707.635994
13596,115,89.04706332
13597,-999999,10777.98878
13598,230,22619.84782
13599,138,121.3915374
13600,-999999,590.6408821
13601,-999999,319.9065479
13602,-999999,367.2701662
13603,-999999,122.5862973
13604,-999999,11251.97706
13605,161,14019.07266
13606,-999999,81.59633974
13607,-999999,8257.585933
13608,115,78.73864198
13609,69,18758.27256
13610,-999999,9227.193462
13611,69,345.5958221
13612,345,24485.19266
13613,115,6227.886786
13614,138,18410.42663
13615,-999999,3540.581715
13616,115,17185.81524
13617,115,18022.75208
13618,-999999,13391.39078
13619,-999999,3373.025323
13620,115,13.80492486
13621,138,23005.25129
13622,69,23514.95963
13623,-999999,162.8909222
13624,-999999,16304.67136
13625,138,14662.00662
13626,-999999,5946.016148
13627,-999999,396.1050686
13628,161,49998.73175
13629,161,2608.785398
13630,69,54.32416295
13631,230,66748.61512
13632,-999999,35667.65823
13633,230,37564.16101
13634,-999999,671.0457439
13635,115,4578.268674
13636,115,30003.389
13637,115,6206.309579
13638,-999999,19494.05073
13639,161,24467.18444
13640,-999999,331.3870429
13641,69,206.7237731
13642,-999999,8623.635236
13644,161,5590.659797
13645,115,3459.408153
13646,-999999,6769.914501
13647,161,79737.17344
13648,138,840.7506741
13649,-999999,4927.306241
13650,-999999,16280.04631
13651,115,19207.27763
13652,138,6426.665773
13653,-999999,81.79610113
13654,-999999,1931.421652
13655,115,1294.951858
13656,-999999,221.2914533
13657,161,38766.20934
13658,230,61977.01198
13659,115,17200.99801
13660,100,6322.183522
13661,-999999,161.017127
13662,-999999,65.32723452
13663,765,332675.6294
13664,100,6335.710291
13665,-999999,50.36089887
13666,345,67834.71701
13668,69,37443.75417
13669,138,4840.528423
13670,-999999,221.4674394
13671,115,6642.904241
13672,-999999,97.35708467
13673,-999999,12005.21339
13674,161,48.21207495
13675,115,12201.33319
13676,138,9967.106063
13677,69,2564.88043
13678,69,106.2370135
13680,115,3453.571429
13681,-999999,4600.533462
13682,-999999,83.91689387
13683,-999999,959.3273235
13684,230,264.7102129
13685,138,1260.656544
13686,-999999,155.9260336
13687,138,13890.3525
13688,-999999,25565.5498
13689,345,5780.742131
13690,161,190.0243827
13691,-999999,3402.468405
13692,230,9807.076138
13693,100,3672.609139
13694,-999999,109.7708761
13695,138,1134.575881
13696,69,36447.86068
13697,161,23402.5796
13698,230,244.5398682
13699,-999999,6266.96514
13701,-999999,90.59581858
13702,138,93.4819547
13703,38,410.4839839
13704,115,1334.466132
13706,345,102824.758
13707,138,90.51262841
13708,-999999,530.7203945
13709,161,19061.47259
13710,161,31959.53081
13711,69,114.21521
13712,345,341.7170752
13713,69,3839.03024
13714,69,5276.245127
13715,-999999,834.755787
13716,-999999,151.9976568
13717,115,721.6445739
13718,138,45.50645807
13719,115,4136.241267
13720,230,1138.382452
13721,230,15055.565
13722,230,515.0820002
13723,115,24271.34601
13724,-999999,467.3179011
13725,115,17023.7871
13726,-999999,134.7305493
13727,-999999,1112.286549
13728,-999999,14613.5144
13729,161,8650.491798
13730,115,5418.89498
13731,230,423.958631
13732,-999999,109.8830289
13733,100,8375.695913
13734,115,22.91029351
13735,115,40718.83057
13736,115,95101.58821
13738,-999999,26549.02037
13739,138,4381.734715
13740,161,871.5779123
13741,-999999,109.8118354
13742,115,5307.316812
13743,-999999,10516.91673
13744,69,10763.31604
13745,161,178.7709441
13746,69,26860.12195
13747,-999999,3909.708917
13748,161,11641.64006
13749,-999999,5667.337777
13750,115,12892.64664
13751,100,111.7262999
13752,138,14723.54767
13753,-999999,17637.73822
13754,100,1187.035882
13755,-999999,1127.606111
13756,230,747.0730643
13757,230,7356.244713
13758,161,758.0383702
13759,-999999,20179.69409
13760,-999999,28518.84451
13761,230,10821.88631
13762,161,38220.1457
13763,69,23.50971767
13764,-999999,262.9344177
13765,-999999,104.783627
13766,345,794.3938889
13767,-999999,3333.239674
13768,-999999,6654.25331
13769,161,22417.65452
13772,-999999,1833.139876
13773,-999999,2205.610461
13774,-999999,15135.73624
13775,69,143.2268065
13776,138,16673.69422
13777,138,5379.021236
13778,138,29005.71067
13779,138,6223.716242
13780,161,4671.333033
13781,-999999,6522.53489
13782,138,6623.896636
13783,115,563.8634711
13784,115,1137.737552
13785,-999999,1084.320735
13786,115,95858.12596
13787,-999999,32136.19293
13789,100,10957.93069
13790,-999999,10822.85628
13791,-999999,27.32722471
13792,115,530.0327449
13793,115,5558.194973
13794,115,2290.181399
13795,-999999,5632.029118
13797,138,10451.84795
13798,-999999,9268.383806
13799,69,1127.217351
13800,-999999,22925.12998
13801,115,8962.043841
13802,-999999,1739.128798
13803,-999999,6759.924003
13804,115,3013.337505
13805,345,691866.85
13806,100,6827.311304
13807,-999999,3231.729678
13809,-999999,2325.375446
13810,-999999,379.149506
13811,230,35008.26537
13812,-999999,129.8716999
13813,138,13804.90486
13814,138,21804.28722
13815,345,10771.03135
13816,230,6780.750803
13817,-999999,33373.50951
13818,-999999,75.76537161
13819,115,2834.607248
13820,230,3497.887983
13821,138,8640.333978
13822,-999999,229.7171442
13823,138,39919.14442
13825,115,9306.803683
13826,115,280.9227622
13827,-999999,4483.981487
13828,230,5875.255371
13829,-999999,13221.62051
13830,-999999,27256.74126
13831,-999999,7758.974725
13832,115,16249.28416
13833,-999999,195.0645172
13834,115,9780.289449
13835,138,38249.97057
13836,138,11157.74511
13837,-999999,7327.116492
13838,-999999,81.59596645
13839,-999999,1800.055581
13840,69,208.1054185
13841,69,17895.99192
13842,115,45749.06123
13843,115,769.155084
13844,115,15844.46503
13845,-999999,9566.535954
13846,161,140510.9747
13847,345,157429.5496
13848,69,16035.7215
13849,161,293.0438334
13850,115,11962.1449
13851,-999999,12393.46823
13852,138,727.3489187
13853,-999999,4044.82124
13854,115,2300.864991
13855,69,37770.71355
13856,-999999,101.1885073
13857,115,3106.725486
13858,-999999,8292.104929
13859,-999999,65.50039364
13861,138,50556.1688
13862,100,9.876718258
13863,345,5753.46264
13864,115,10.00013859
13865,161,38070.05192
13866,115,7064.826045
13867,-999999,316.1869891
13868,-999999,4848.24454
13869,138,63398.03496
13870,138,639.9968038
13871,115,6485.178669
13872,161,2653.343406
13873,-999999,1648.517493
13874,-999999,15590.54441
13875,69,5848.020246
13876,69,8889.514138
13877,-999999,32.08738443
13878,138,8192.083543
13879,115,5994.188908
13880,345,31683.83816
13881,115,1442.667299
13882,-999999,25046.36237
13884,69,2643.266581
13885,-999999,474.0444826
13886,115,8082.941195
13887,138,46704.2602
13888,115,5784.095046
13889,69,15119.71152
13890,115,63226.7563
13891,115,346.9643369
13892,161,36.39975615
13893,115,127.6827644
13894,-999999,14590.82615
13895,115,5488.267364
13896,115,3033.312804
13897,-999999,1421.550629
13898,-999999,172.1355862
13899,-999999,1332.304008
13900,115,13754.75106
13901,161,11388.93073
13902,115,409.5313254
13903,115,15436.15298
13904,115,2615.699477
13905,69,3135.642712
13906,115,88912.57873
13907,-999999,8250.555428
13908,230,20204.47781
13909,115,7798.762493
13910,-999999,5519.812731
13911,115,590.6319996
13912,-999999,23334.49757
13913,-999999,3931.094948
13914,230,63368.21444
13915,115,6953.270716
13916,115,27808.91772
13917,115,21.60833478
13918,115,8340.855568
13919,-999999,22479.34875
13920,138,9553.51304
13921,115,2803.572492
13922,-999999,3333.118883
13923,100,2584.772772
13924,230,21238.51655
13925,115,769.6481988
13926,230,136.6570688
13927,115,87009.5305
13928,115,134.2159543
13929,-999999,10593.78484
13930,-999999,5059.654304
13931,-999999,114.8789695
13932,-999999,7407.137413
13933,115,16908.71417
13934,100,12548.10523
13935,138,9981.979546
13937,138,17737.53352
13938,69,11311.9987
13939,100,7974.834965
13940,138,4903.994831
13941,115,87.62540589
13942,-999999,348.0807759
13943,69,1843.120335
13944,138,961.4533147
13945,-999999,41449.33539
13946,161,9804.542514
13947,-999999,27.15906528
13949,138,3643.117575
13950,-999999,613.9927104
13951,-999999,7815.094094
13952,-999999,1404.73656
13953,138,1551.153645
13954,230,49496.67838
13955,230,5197.737294
13956,138,32201.13734
13957,138,963.6488897
13959,115,10738.53009
13960,161,6939.969766
13961,138,11401.74695
13962,161,4367.693696
13963,-999999,17246.58242
13964,-999999,9980.446321
13965,-999999,22327.40112
13966,69,3488.362927
13967,-999999,120.6657048
13968,138,535.2937644
13969,-999999,9988.67048
13970,230,16393.73834
13971,-999999,19854.88832
13972,-999999,5252.232578
13973,69,9390.986545
13974,138,18430.10707
13975,115,3473.128105
13976,345,5513.840968
13977,138,6424.909514
13978,115,12390.17182
13979,-999999,46712.6119
13980,-999999,9491.422987
13981,69,22512.5614
13982,-999999,222.1861973
13983,115,4046.477202
13984,115,4784.773637
13985,-999999,924.5487568
13986,115,4476.977477
13987,138,2240.211608
13988,230,1688.680479
13989,-999999,8406.505208
13990,-999999,763.182547
13991,115,76.5658604
13992,230,28955.4432
13993,69,13689.56948
13994,69,13635.44702
13995,115,23897.14664
13996,-999999,133.854513
13997,-999999,117.9900556
13998,-999999,9667.846612
13999,-999999,6425.119438
14000,161,264.4667362
14001,-999999,23813.77188
14002,100,17983.61262
14003,161,43232.01266
14004,-999999,3192.032097
14005,230,7496.57601
14006,-999999,4024.601565
14007,-999999,23.14605563
14008,115,2341.613451
14010,-999999,3713.133239
14011,-999999,2875.252186
14012,-999999,440.7472902
14013,-999999,20682.584
14014,138,19186.06718
14015,138,71.99111857
14017,161,27640.5751
14018,-999999,595.4348347
14019,-999999,14535.56295
14020,230,25045.35711
14021,230,5681.92712
14022,-999999,1307.982968
14023,230,101210.2895
14024,230,135.0520499
14025,161,14855.71508
14026,138,67017.39911
14027,161,49253.27786
14028,-999999,1655.70483
14029,69,2414.409131
14030,-999999,57.30059191
14031,-999999,669.4585651
14033,138,7610.07184
14034,69,1526.521312
14035,69,161.8372217
14036,69,164.3864464
14037,161,7908.74661
14038,-999999,65.76789632
14039,-999999,5569.4404
14040,161,4717.877454
14041,-999999,8744.793255
14042,-999999,8574.290148
14043,69,10410.11305
14044,-999999,11526.2591
14045,69,6769.414108
14046,-999999,11579.01758
14047,230,7467.081885
14048,138,40964.37755
14049,161,24918.68932
14050,230,3654.37258
14051,-999999,27305.1493
14052,138,2985.52261
14053,-999999,1394.999189
14054,500,7683.185842
14056,161,53524.13019
14057,115,28.63575454
14058,38,1287.700638
14059,-999999,20186.23306
14060,-999999,10302.26902
14062,100,233.6494626
14063,-999999,8126.721381
14064,-999999,10781.31405
14065,-999999,138.2513876
14066,-999999,3203.487615
14067,161,9187.114593
14068,115,4461.693624
14070,500,41340.59894
14071,115,13.98117845
14072,-999999,4834.776241
14073,138,10386.37223
14074,-999999,183.4775163
14075,115,3555.944006
14076,115,20.70752181
14077,115,38.52067002
14078,115,5483.638712
14079,115,60.0102502
14080,69,49486.32512
14081,-999999,10242.17443
14082,138,1445.465488
14083,345,26458.27908
14084,-999999,3100.82
14085,115,14276.60962
14086,138,25558.64139
14087,69,204.5017762
14088,-999999,2011.786029
14089,138,42643.59755
14090,-999999,3541.182975
14091,100,3653.589819
14092,100,11380.87485
14094,-999999,4869.604288
14095,161,9063.661616
14096,115,39729.23799
14097,-999999,802.7826022
14098,115,7293.032297
14099,69,18985.78956
14100,115,8319.93177
14101,69,5289.505241
14102,-999999,9819.77106
14103,161,4398.003347
14104,-999999,13923.86179
14105,138,18958.04796
14106,-999999,70.83533498
14107,161,33757.64741
14108,-999999,4582.988826
14109,-999999,23801.67115
14110,161,6966.868378
14111,69,64.30335105
14113,69,2728.653579
14114,161,2117.082983
14115,-999999,211.6539082
14116,69,3085.339137
14117,69,21524.60489
14118,-999999,2207.060079
14119,230,53340.26985
14120,-999999,21332.69858
14121,100,5590.699758
14122,161,398.4008838
14123,-999999,2456.76798
14124,-999999,18642.54369
14125,161,3197.555656
14126,230,6159.035098
14127,161,13355.02267
14128,345,1226.591583
14129,138,3270.540859
14131,-999999,489.5439325
14132,345,58923.36239
14133,161,169.002464
14134,138,9480.780513
14135,161,14272.58963
14136,138,715.7634783
14137,-999999,5506.500347
14138,500,55771.38327
14139,-999999,3111.789621
14140,115,61002.83674
14141,115,6857.787901
14142,138,7914.65735
14143,-999999,5787.565079
14144,-999999,5789.458488
14145,-999999,2423.611389
14148,-999999,12624.87142
14149,-999999,11011.07346
14150,100,691.6042942
14151,115,64.43278578
14152,69,10847.26948
14153,115,15392.31674
14154,138,11888.30735
14155,-999999,34010.02999
14156,-999999,12210.24345
14157,115,3464.021487
14158,-999999,4179.462516
14159,-999999,2153.276955
14160,69,2947.683748
14161,161,30017.15274
14162,138,5447.601464
14163,115,12383.17415
14164,-999999,1870.559231
14165,138,2330.438877
14166,115,8052.948276
14167,115,499.2657427
14168,100,2071.829918
14169,-999999,18058.07462
14170,115,5254.302527
14171,69,268.1044543
14172,138,589.619757
14173,-999999,1217.909172
14174,115,5502.883853
14175,115,21.17776909
14176,115,3456.933648
14177,100,8927.808297
14178,138,46597.47417
14179,345,438.0763409
14180,115,15104.7029
14181,-999999,11929.83642
14182,345,183172.2534
14183,69,1975.146303
14184,345,49363.51122
14185,-999999,984.0777027
14186,-999999,3182.918741
14187,230,8949.264271
14188,230,9139.587386
14189,230,9928.57766
14190,69,23967.11571
14191,115,20339.5294
14192,-999999,280.8031822
14193,115,24.06751457
14194,-999999,1677.587283
14195,138,7524.227
14196,230,20834.20748
14197,69,8692.057493
14198,-999999,9.602146158
14199,-999999,13975.29619
14200,138,10981.766
14201,230,1349.045232
14202,161,16607.35322
14203,-999999,8346.308865
14204,-999999,900.1178004
14205,161,15948.88159
14206,-999999,20.91718966
14207,345,63839.83282
14208,-999999,2154.633869
14209,161,54157.56842
14210,115,475.7567054
14211,100,20653.80825
14212,230,15793.08759
14213,-999999,9432.007355
14214,115,31474.58803
14215,-999999,2668.411799
14216,-999999,11594.03438
14217,69,25.97719506
14218,115,8138.234875
14219,-999999,771.7531299
14220,345,33482.57251
14221,115,1277.824144
14222,100,7760.060789
14223,-999999,1585.502868
14225,115,5000.099976
14226,-999999,7624.807073
14229,230,3727.189878
14230,-999999,5943.592138
14231,-999999,391.2684012
14232,69,17762.34463
14233,115,2357.607438
14234,115,43.98978983
14235,-999999,395.7909687
14236,161,6132.498591
14237,115,2335.550664
14238,100,69.28285842
14239,345,41422.68721
14240,138,16644.24024
14241,-999999,7529.012967
14242,345,261.5004109
14243,69,8075.111145
14244,115,150.5767056
14245,-999999,168.778239
14246,345,66345.62184
14247,161,9.46649813
14248,230,768.0142799
14249,-999999,7356.746567
14250,138,15381.3678
14251,115,4722.866083
14252,-999999,8638.690221
14253,-999999,601.6998704
14254,-999999,174.787056
14255,230,871.4596506
14256,138,1335.004391
14257,-999999,35078.46008
14258,345,18376.37145
14259,345,50442.4784
14260,-999999,6056.835069
14261,-999999,11701.5799
14262,100,191.5411103
14263,-999999,6874.964984
14264,115,1843.657245
14265,100,10752.69331
14266,115,6286.948653
14267,-999999,16408.58126
14268,-999999,1045.622298
14269,138,25090.70025
14270,138,229.2480011
14271,-999999,6919.766059
14272,115,11199.9798
14273,138,6549.229137
14274,-999999,6609.303745
14275,115,2683.128976
14276,-999999,14148.62419
14277,115,6666.618941
14278,-999999,1619.136445
14279,100,3213.14041
14280,161,14304.36069
14281,115,1309.88496
14282,138,2817.780417
14283,-999999,98.29800533
14284,69,9281.367799
14285,115,3507.451852
14286,230,7059.405117
14287,230,17697.72198
14288,69,5591.451798
14289,115,4783.803313
14290,-999999,305.4103969
14291,115,3327.987173
14293,100,6358.441222
14294,-999999,32.02995484
14295,-999999,72.89761269
14296,115,13409.75777
14297,100,19503.35816
14298,69,2692.614553
14299,-999999,427.213568
14300,-999999,753.2965773
14301,-999999,671.9456481
14302,-999999,96.05027636
14303,-999999,20260.95707
14304,230,4637.113944
14305,69,11378.34333
14306,115,2143.949102
14307,-999999,147.8568202
14308,115,107.9261719
14309,115,58.00325448
14310,69,3750.749631
14311,69,154.2449397
14312,-999999,2136.787352
14313,-999999,3270.544811
14314,115,30127.99755
14315,138,15430.89334
14316,-999999,718.12468
14317,115,29751.18524
14318,-999999,26703.18683
14319,115,4698.396779
14320,115,55.01547531
14321,230,28946.75582
14322,115,21460.32439
14324,115,5331.269991
14325,115,5300.678941
14327,138,12421.10376
14328,-999999,12856.62169
14329,-999999,4231.928198
14330,69,7457.230859
14331,138,20103.19082
14332,-999999,143.7201959
14333,-999999,245.8068881
14334,-999999,434.608507
14336,-999999,26209.79476
14337,161,30354.27534
14338,161,10854.039
14340,345,5968.909571
14341,-999999,20344.39823
14342,138,5215.599015
14343,230,14486.66133
14344,230,4593.187423
14345,-999999,173.4051407
14346,161,15196.40243
14347,-999999,63565.10148
14348,-999999,508.7511561
14349,-999999,18054.59746
14350,-999999,7464.098344
14351,138,20468.21544
14352,115,10277.60199
14353,-999999,13110.02062
14354,115,27844.76406
14355,-999999,42.49027931
14356,-999999,43075.70893
14357,115,36289.82184
14358,-999999,10025.67465
14359,-999999,10602.69338
14360,230,34014.72419
14361,-999999,18497.57081
14362,115,31586.48631
14363,-999999,194.2176794
14364,138,58008.69018
14365,-999999,26.98047768
14367,-999999,1253.309777
14369,138,8320.997707
14370,100,9148.095423
14371,-999999,11685.92195
14372,345,88234.35807
14373,345,4661.172861
14374,230,74809.16134
14376,100,3781.221137
14377,-999999,1923.075446
14378,-999999,3126.593362
14379,-999999,3553.077548
14380,-999999,6139.865899
14381,-999999,999.9626535
14382,500,2150.179296
14383,115,158.0259336
14384,230,301.5962984
14385,138,5613.166835
14387,100,8410.942416
14388,138,5015.375113
14389,-999999,4956.742711
14390,-999999,6226.479074
14391,138,116.1507416
14392,161,351.2970105
14393,161,51038.29939
14394,115,4265.434193
14395,69,76.96752134
14396,345,37579.56507
14397,-999999,784.8890382
14398,69,11088.39748
14399,138,14480.04758
14400,-999999,51.5092083
14401,230,16113.88185
14402,115,2277.761198
14403,138,4840.342706
14404,115,3208.137119
14405,115,8143.762104
14406,138,9684.486356
14407,69,4211.645226
14408,-999999,6346.170191
14409,-999999,10001.95141
14410,230,33791.896
14411,115,10556.16852
14412,115,12896.06562
14413,-999999,7756.802087
14414,69,13532.16275
14415,500,19591.37456
14416,-999999,336.4983421
14417,-999999,60.25817571
14418,-999999,10391.6313
14422,-999999,29.22712426
14423,115,17034.77507
14424,115,10156.14436
14425,-999999,11348.32524
14426,-999999,3886.029008
14427,-999999,279.3364857
14428,-999999,1213.366923
14429,-999999,2143.639027
14430,138,54909.76623
14431,-999999,4759.026921
14432,-999999,23014.08179
14433,115,7005.7879
14434,138,4123.16824
14435,-999999,19255.91898
14436,-999999,14984.31966
14437,138,4132.003283
14438,115,72.07300072
14439,115,741.5465082
14440,138,3583.677726
14441,161,63771.67061
14442,138,22587.53084
14443,115,12222.511
14444,138,12193.7929
14445,115,19920.13537
14446,115,3513.796579
14447,-999999,1055.621549
14448,230,24.37555284
14449,115,816.2004038
14450,-999999,10744.14226
14451,115,15282.9115
14452,69,4233.703555
14453,100,5375.634848
14454,-999999,162.0189719
14455,115,15047.59649
14456,-999999,1937.430966
14457,138,427.562992
14458,138,4455.764799
14460,-999999,9216.966135
14461,161,14885.43714
14462,-999999,85.8879697
14464,69,33301.91158
14465,161,97.9006636
14466,230,12156.04071
14467,115,253.1953133
14468,-999999,3876.085961
14469,-999999,4196.023171
14470,-999999,10378.43663
14471,115,2388.622985
14472,138,4599.126564
14473,115,1133.348818
14474,161,25710.02353
14475,115,10794.07135
14476,69,18549.63607
14477,115,8473.999716
14478,115,5970.254334
14479,-999999,3.836517143
14480,138,3466.242211
14481,115,13099.80885
14482,115,13750.10528
14483,69,2219.299305
14484,115,59.76098153
14485,-999999,6072.195201
14486,69,10844.2311
14487,-999999,9889.154612
14488,-999999,150.1100798
14489,-999999,20848.01195
14490,345,48270.84676
14491,100,115.3694314
14492,115,20.76868516
14493,-999999,461.1000515
14494,230,473.5656846
14495,115,1962.598608
14496,115,26820.82801
14497,-999999,40761.0319
14498,161,9543.455866
14499,138,23114.9994
14500,115,6885.94705
14501,115,1685.039409
14502,-999999,6183.282077
14503,100,6751.691449
14504,69,4929.66085
14505,138,55397.72799
14506,115,4691.796375
14507,161,7564.459433
14508,138,10251.61708
14509,115,8699.593371
14510,230,31582.88656
14511,-999999,12.37835104
14512,-999999,8840.940337
14513,-999999,2415.646088
14514,-999999,358.656773
14515,-999999,28.51192153
14516,230,20570.2366
14517,-999999,7394.500114
14518,115,133.3806892
14519,-999999,4441.153241
14520,161,143.997502
14521,-999999,11538.58947
14523,161,1010.473604
14524,100,15115.47747
14525,-999999,1308.274707
14526,69,3088.201055
14527,-999999,18954.87099
14528,-999999,4338.174229
14529,-999999,223.3339524
14530,-999999,5274.832064
14531,-999999,6797.529629
14532,138,9175.848133
14533,69,5355.984834
14534,161,16278.35805
14535,138,534.2432899
14536,69,5213.110668
14537,115,7656.313629
14538,-999999,456.7671707
14539,100,4012.957997
14540,230,5704.238071
14541,115,6449.466846
14542,-999999,103254.0091
14544,115,601.3748605
14545,-999999,12996.79907
14547,-999999,2273.968073
14548,69,3349.160385
14549,-999999,7253.332796
14550,69,3869.952629
14551,-999999,17326.56309
14552,115,10583.52623
14553,-999999,3414.612515
14554,100,413.829907
14555,115,6039.167855
14556,115,2553.023502
14557,-999999,5184.68764
14558,-999999,31.40086968
14559,345,110938.0148
14560,-999999,64.12785854
14562,138,831.6292958
14563,115,13854.44258
14564,138,470.5643149
14565,-999999,9052.267657
14566,230,17824.712
14567,138,3200.734516
14568,-999999,2829.353074
14569,115,20071.92508
14570,-999999,799.207473
14571,230,11311.0992
14572,500,46595.75238
14573,-999999,5229.78613
14575,-999999,9215.445048
14576,69,55.60840775
14577,115,1652.451583
14578,115,7714.230346
14579,115,49.19895868
14580,-999999,9386.037516
14581,-999999,5757.828382
14582,138,4854.416663
14585,69,22451.66864
14586,-999999,2221.703663
14587,69,37484.69501
14588,-999999,158.6741228
14590,230,5600.019857
14591,-999999,4834.283829
14592,-999999,416.6085792
14593,-999999,13469.35014
14594,115,1913.554804
14595,69,4050.260011
14596,-999999,784.9730023
14597,345,172.8743163
14598,-999999,3578.220451
14599,-999999,4340.883363
14600,115,17784.44597
14601,-999999,3266.19117
14602,-999999,68.68236555
14603,-999999,4225.319021
14604,69,35.9747391
14605,-999999,6516.64935
14606,-999999,4886.300698
14607,-999999,6292.141589
14608,230,13984.26143
14609,-999999,2896.053848
14610,-999999,3838.461132
14611,345,177708.7554
14612,-999999,5631.157568
14613,115,1034.1471
14614,-999999,11112.68775
14615,-999999,902.5693999
14616,-999999,18140.26544
14617,-999999,8017.133793
14618,230,4820.879442
14619,100,13338.10869
14620,161,9514.356615
14621,115,4138.137522
14622,-999999,27608.98628
14623,161,30004.05518
14624,-999999,212.8962963
14625,-999999,3981.237708
14626,345,73.30431747
14627,115,36.34592696
14628,-999999,2171.218434
14630,115,1756.464126
14631,230,43329.6719
14632,345,117663.0876
14633,138,43016.9931
14634,115,15200.90248
14635,138,7227.254289
14636,100,5600.709032
14637,-999999,10292.5482
14638,-999999,3718.51415
14639,138,35704.44515
14640,-999999,1876.729708
14642,115,1364.341668
14643,138,954.9042855
14644,115,20372.32547
14645,115,2131.421068
14646,115,5472.530798
14647,-999999,498.0142569
14648,-999999,3807.528989
14649,100,6331.596524
14650,230,14360.91937
14651,115,72.69301183
14652,-999999,36634.84693
14653,115,13.24565993
14654,138,8055.128527
14655,115,16566.40012
14656,-999999,2648.009611
14657,69,47530.09898
14658,115,4951.965295
14659,345,1210.533202
14660,69,202.7027368
14661,161,542.6442909
14662,100,8495.043726
14663,-999999,7110.56493
14664,138,46.26435453
14665,-999999,6380.767025
14666,-999999,2132.499538
14667,-999999,22.26644094
14668,115,75.43410046
14669,-999999,71.49067483
14670,-999999,22551.4754
14671,-999999,12930.43439
14672,-999999,1157.665279
14673,-999999,6189.166291
14674,115,8498.485547
14675,115,20561.45293
14676,138,228.2215664
14677,-999999,19778.59499
14678,115,28142.29559
14679,115,2373.591059
14680,-999999,5399.063783
14681,-999999,51.71056231
14682,230,6432.775451
14683,115,1373.502131
14684,-999999,705.1518619
14685,-999999,8603.300099
14686,138,1697.948642
14688,-999999,267.0283333
14689,-999999,6947.138574
14690,115,51.13103125
14691,-999999,361.4827536
14692,138,55442.20705
14693,115,2528.119081
14694,161,34525.46321
14695,230,1879.102331
14696,345,57460.88639
14697,-999999,16160.00477
14698,-999999,955.5597445
14699,230,16331.12568
14700,115,31.47251255
14701,-999999,22922.17958
14702,115,268.0311671
14703,69,10294.01135
14704,161,14081.58601
14705,-999999,7098.993813
14706,-999999,4726.944887
14707,230,15191.99419
14708,115,15345.86318
14710,138,1332.20792
14711,-999999,16035.96436
14712,-999999,22296.65947
14713,100,239.0224327
14714,-999999,2109.94888
14715,-999999,19.86688545
14716,-999999,9097.819926
14718,-999999,1019.373006
14719,-999999,3778.853704
14720,115,16.19007087
14721,-999999,20038.06924
14723,-999999,11793.16374
14724,-999999,19171.24743
14725,69,2609.241056
14726,161,7724.842035
14727,138,23204.25212
14728,115,38438.28316
14730,-999999,4660.098292
14732,115,27.67144261
14733,115,2295.203943
14734,-999999,9467.043376
14735,230,10961.80824
14737,-999999,104.3803318
14738,69,5301.477111
14739,161,8776.486756
14740,-999999,23521.5568
14741,-999999,754.5295883
14742,-999999,19904.03099
14743,230,1222.910558
14745,115,2070.256321
14746,-999999,59.63142442
14747,115,20724.31938
14748,-999999,6264.172663
14749,115,4599.148553
14750,138,14855.59253
14751,-999999,3057.77274
14752,115,7374.818544
14753,-999999,49.74706836
14754,-999999,6305.92369
14755,-999999,44074.05416
14756,100,3970.525872
14757,-999999,7476.19007
14758,-999999,3660.510264
14759,69,10814.51283
14760,138,36.16784894
14761,115,4313.879637
14763,-999999,5887.593362
14764,-999999,11131.19755
14766,-999999,10305.95259
14767,-999999,23079.64645
14768,161,60748.362
14769,115,14224.04136
14771,-999999,75.98255912
14773,-999999,10520.57778
14774,230,21797.2502
14775,115,5673.026391
14776,138,6110.472845
14777,138,5334.911939
14778,69,45420.39549
14779,-999999,5827.510705
14780,-999999,83.79709379
14781,-999999,16815.43514
14782,161,3780.60076
14783,230,62386.08573
14784,138,15126.36548
14785,115,2950.959061
14786,-999999,8153.276589
14787,161,12299.64898
14788,-999999,65.42062991
14789,69,388.7190043
14790,100,7997.76819
14791,-999999,499.9136557
14792,161,6575.417449
14793,-999999,6031.261152
14794,-999999,8913.630337
14795,115,7351.438739
14796,-999999,151.1525703
14797,230,20394.3091
14798,-999999,7111.798769
14800,-999999,2962.196788
14801,115,459.387537
14802,115,9432.17415
14803,-999999,16039.34485
14804,138,694.0353072
14805,-999999,126.3359207
14806,230,22954.46546
14807,115,49431.76616
14808,161,263.2368765
14809,138,10275.89317
14810,100,10641.96159
14811,115,4791.587363
14812,-999999,7259.834446
14813,138,759.4660135
14814,138,32930.20374
14815,230,425.0873011
14816,161,21201.74185
14817,-999999,57.14099229
14818,138,2848.790173
14819,-999999,27.10544437
14820,69,11009.80966
14821,-999999,9061.022746
14822,-999999,104.4266877
14823,230,314.2050142
14824,-999999,125.2911412
14825,161,24901.61484
14826,230,33664.67914
14827,-999999,53.66487526
14828,345,58768.90001
14829,100,4277.418827
14830,-999999,36841.99905
14831,161,2379.953319
14832,138,1451.496416
14833,138,747.9639672
14834,-999999,7224.794328
14836,-999999,1188.678572
14837,-999999,1642.59456
14838,-999999,77382.7442
14839,230,29009.35862
14840,-999999,1107.543801
14841,115,109.5780232
