TID,source,target,longitude,latitude
532,171521977,171521959,-80.39428672013808,37.21656013191024
533,215641353,275991835,-80.41308411670629,37.179558767583366
534,918459969,918459970,-80.25035994745377,37.27670246578874
535,335458135,918455168,-80.40756729606316,37.27461764521224
536,171525814,171525833,-80.34099017030297,37.141308758132354
537,171516209,851479990,-80.47851403994159,37.21341387066579
538,914975962,914975963,-80.2422756652242,37.11917547050159
539,171534456,171534479,-80.37644465609594,37.26395687601984
540,918469869,915026025,-80.40099000000001,37.17836
541,171525503,275987574,-80.31253000000001,37.11222
542,335456558,24866803,-80.44118780091276,37.22477945636832
543,24866988,24866974,-80.40595524960607,37.189225141766784
544,919490829,914988693,-80.35186,37.0569
545,171510567,171510590,-80.5642284430636,37.22612903176709
546,24879540,171523967,-80.37151222647998,37.055370493961725
547,171521713,171521743,-80.41037988557225,37.245761794947775
548,24880639,215648360,-80.35985301067718,37.24556446692566
549,171522982,171522981,-80.41901,37.25857
550,24879728,914981017,-80.34263934531087,37.03639832698921
551,24880515,243540553,-80.344356187116,37.18923534791417
552,918459969,916274998,-80.25615,37.27609
553,171531204,171531244,-80.19905,37.203559999999996
554,171519249,915033568,-80.43445012292098,37.19304951374111
555,335463230,243541882,-80.57585965897363,37.2474389769209
556,171530148,275988008,-80.24295214715534,37.20423233091559
557,917980476,171526053,-80.31799421293825,37.13731155121016
558,917773880,171536298,-80.23592,37.245740000000005
559,338858973,243541801,-80.52184990803264,37.22671128397453
560,171520737,171520743,-80.3884,37.18582
561,171527921,171527872,-80.2698281629025,37.10182814208059
562,171525150,171525116,-80.36875340371313,37.136618735923705
563,171516039,171516008,-80.49378095003799,37.21739209491139
564,915036606,915036607,-80.21289,37.190979999999996
565,222001974,221975738,-80.4003867094802,37.18973560732747
566,915018388,171526481,-80.37779513363802,37.174790201282846
567,171516276,171516243,-80.48063,37.22574
568,171518957,275496976,-80.44907587831297,37.188506174570996
569,806148412,806148411,-80.32912710473796,37.13706331123089
570,171528752,338869332,-80.26093438630576,37.13175462563739
571,275500536,215649352,-80.38199827670579,37.245043744100435
572,275988043,275988025,-80.23499893937785,37.20963879452728
573,915020792,915020800,-80.40004,37.29919
574,171517064,171516997,-80.45756941914296,37.16358077447605
575,171511801,918466680,-80.47119447768907,37.05902666695699
576,171518644,171518643,-80.40332885819097,37.148730800055894
577,338870913,24866303,-80.41242494737082,37.12676421052431
578,24884783,171535026,-80.33230269934226,37.291209188282764
579,171510000,171510044,-80.60645156910412,37.22285168812255
580,918469861,916269111,-80.30595009883636,37.09131450789966
581,171528680,215644306,-80.22913080950794,37.09932977321552
582,915023591,171526944,-80.36990677301108,37.21857859674777
583,916276980,916276981,-80.28953059986029,37.24716255399214
584,171515031,918464456,-80.5210932970353,37.20955378854245
585,171523395,915038052,-80.39051177522218,37.2712952708563
586,171525944,915021383,-80.34815298644037,37.17542258970258
587,916268942,917379428,-80.52234182901557,37.02154938197405
588,915017052,915017053,-80.37060605324841,37.29201484736809
589,171528823,914975907,-80.23470744906946,37.14242947568966
590,171516880,171516520,-80.45536098621591,37.12709852067613
591,171521428,171521633,-80.41499170461888,37.23827031303325
592,275512658,335465136,-80.41857525924071,37.180811696589444
593,275988435,918466671,-80.28633212322612,37.097820417583186
594,976098877,976098878,-80.43607,37.17797
595,171515977,171516118,-80.50237238425645,37.23204119974166
596,171516753,171516763,-80.43851129999072,37.12748310375382
597,24881607,215646038,-80.22755633064014,37.23608668050914
598,915014346,171511063,-80.54013797036913,37.03529645428092
599,243542345,243542348,-80.42035149939012,37.02338344638628
