TID,long,lat,load
51121100767,-80.4398149473353,37.23034690520353,5075.595600000001
51121100768,-80.44004368416913,37.230758631504415,2281.362
51121100769,-80.41683,37.2492,2719.9652
51121100770,-80.41658768017312,37.249606751137975,3010.8316
51121100771,-80.41634536034624,37.25001350227595,6156.8027999999995
51121100772,-80.41610304051937,37.25042025341392,10730.377999999999
51121100773,-80.41586072069249,37.2508270045519,7984.154399999999
51121100774,-80.44692624929006,37.21382966253292,931.1912
51121100775,-80.4469424985801,37.21337932506585,2691.8516
51121100776,-80.44695874787016,37.21292898759877,2797.746
51121100777,-80.36447809234804,37.27258952595916,632.168
51121100778,-80.36449427704412,37.271688577877484,630.6812000000001
51121100779,-80.38233000000001,37.272940000000006,3969.0872
51121100780,-80.38141888309323,37.273470788289735,733.6704
51121100781,-80.38096332463984,37.273736182434604,2424.8688
51121100782,-80.38050776618644,37.27400157657947,2898.0112
51121100783,-80.37959664927966,37.2745323648692,2879.518
51121100784,-80.37822997391947,37.2753285473038,2621.0924000000005
51121100785,-80.37595218165252,37.27665551802813,5429.2324
51121100786,-80.41763464670717,37.24958350776763,2708.1952
51121100787,-80.41796,37.24989,2110.9844000000003
51121100788,-80.41852091506745,37.24984629233241,2681.1944000000003
51121100789,-80.44797,37.21257,826.1995999999999
51121100790,-80.44742906376547,37.21244432794551,2576.706
51121100791,-80.44605763787298,37.21385769658326,5325.830000000001
51121100792,-80.38812,37.11262,347.07359999999994
51121100793,-80.32598866666666,37.10815066666666,2025.9487999999997
51121100794,-80.32118200000001,37.109604,293.71880000000004
51121100795,-80.32022066666667,37.10989466666666,403.89200000000005
51121100796,-80.31733666666668,37.11076666666666,1596.9532
51121100797,-80.31637533333334,37.111057333333335,1142.0244
51121100798,-80.31445266666667,37.111638666666664,2587.5919999999996
51121100799,-80.31349133333335,37.111929333333336,333.284
51121100800,-80.34449246296163,37.11366673309604,1997.8260000000005
51121100801,-80.34504620678855,37.11374618861205,3157.1336
51121100802,-80.3455999506155,37.113825644128056,9318.800799999999
51121100803,-80.43975999999999,37.25424,487.6904
51121100804,-80.43873346940606,37.25461225834726,967.0368000000001
51121100805,-80.43719367351514,37.255170645868134,2693.0512
51121100806,-80.4361671429212,37.25554290421539,319.94399999999996
51121100807,-80.43565387762423,37.25572903338901,1330.4528
51121100808,-80.43514061232726,37.25591516256264,2040.5524
51121100809,-80.4346273470303,37.256101291736265,3033.552
51121100810,-80.43411408173333,37.25628742090989,3093.9336000000003
51121100811,-80.43360081643635,37.25647355008352,3439.4211999999998
51121100812,-80.42276,37.250240000000005,2234.0828
51121100813,-80.42294428249534,37.249814243890086,6829.0704
51121100814,-80.40834,37.19641,883.4992000000001
51121100815,-80.40869180699087,37.19676180699087,2030.0328000000004
51121100816,-80.40904361398174,37.19711361398174,808.2764
51121100817,-80.40956875896143,37.197419712717775,1412.3188
51121100818,-80.41003751792286,37.19766942543554,1022.5596
51121100819,-80.41228000000001,37.20158,10553.4036
51121100820,-80.40765222477417,37.19533248547954,251.13320000000007
51121100821,-80.40790833716126,37.1957337282193,1838.2012000000002
51121100822,-80.40816444954834,37.19613497095907,2918.8904
51121100823,-80.36199168359643,37.126164168359644,2771.1972000000005
51121100824,-80.36143336719287,37.12610833671929,1573.3476
51121100825,-80.35920010157861,37.12588501015786,6617.916799999999
51121100826,-80.35864178517504,37.1258291785175,643.0988
51121100827,-80.35808346877147,37.125773346877146,2357.3544
51121100828,-80.35752515236791,37.125717515236786,4517.1
51121100829,-80.41624666666667,37.19134,1521.6976
51121100830,-80.41592,37.19238,847.8736000000001
51121100831,-80.41559333333333,37.193419999999996,1920.4867999999997
51121100832,-80.41526666666667,37.19446,767.0468000000001
51121100833,-80.41494,37.1955,2904.5679999999998
51121100834,-80.41461333333334,37.19654,903.6572
51121100835,-80.39639610768546,37.20239959892225,1582.7631999999999
51121100836,-80.3964683230564,37.20329879676675,1141.3111999999999
51121100837,-80.39650443074187,37.203748395689004,1437.7356
51121100838,-80.39654053842733,37.204197994611256,3419.7216
51121100839,-80.39661275379827,37.20509719245577,2051.0872000000004
51121100840,-80.39664886148373,37.20554679137802,981.5692
51121100841,-80.40975,37.19924,606.1404
51121100842,-80.41769530690866,37.19260528310457,1091.7584
51121100843,-80.41720061381731,37.19282056620913,541.0724
51121100844,-80.29985667791932,37.1128239792605,1577.9548
51121100845,-80.30275003375795,37.11143193778148,432.46799999999996
51121100846,-80.30419671167726,37.11073591704198,799.1731999999998
51121100847,-80.4231,37.24873,528.4424
51121100848,-80.42307321350953,37.24918001303995,1831.0588000000002
51121100849,-80.44932085776414,37.25132136722696,5989.5284
51121100850,-80.39761,37.20817,371.60960000000006
51121100851,-80.39796370068979,37.20852062503162,1201.7488
51121100852,-80.39831740137957,37.20887125006323,1747.4420000000005
51121100853,-80.42248635863419,37.19442716870971,521.2167999999999
51121100854,-80.41815832301454,37.192839813193615,1086.7127999999998
51121100855,-80.41812664602907,37.19328962638722,1280.9776
51121100856,-80.41809496904361,37.19373943958083,1570.5451999999998
51121100857,-80.44807,37.256440000000005,725.3956
51121100858,-80.4491632209223,37.25665971596968,1465.1132000000002
51121100859,-80.44970983138346,37.25676957395452,7241.540800000001
51121100860,-80.42085653074516,37.19374918230015,1432.9520000000002
51121100861,-80.42081306149029,37.1941983646003,510.86679999999996
51121100862,-80.42161999999999,37.193290000000005,559.6887999999999
51121100863,-80.42157405196501,37.19414988465481,2752.3856
51121100864,-80.42246,37.193220000000004,327.25199999999995
51121100865,-80.42247527067893,37.194120970056495,292.87280000000004
51121100866,-80.42155,37.1946,648.7292
51121100867,-80.42209385406082,37.19448304213746,1326.2564
51121100868,-80.45045666666667,37.257248,4896.856
51121100869,-80.45080333333333,37.257646,5175.1503999999995
51121100870,-80.45115,37.258044,3835.7731999999996
51121100871,-80.45219,37.259237999999996,10470.8164
51121100872,-80.45288333333333,37.260034,2555.2572
51121100873,-80.45322999999999,37.260432,1604.694
51121100874,-80.45357666666666,37.26083,786.7260000000001
51121100875,-80.45392333333334,37.261227999999996,1148.3644
51121100876,-80.45461666666667,37.262024,9279.207199999999
51121100877,-80.45496333333332,37.262422,6160.7116000000005
51121100878,-80.40971181228782,37.19962818771218,276.58920000000006
51121100879,-80.4088109306965,37.20001957256241,288.18640000000005
51121100880,-80.3968409791491,37.20623926679986,1220.0928
51121100881,-80.3970119582982,37.206668533599725,1260.7768
51121100882,-80.3971829374473,37.20709780039959,423.5752000000001
51121100883,-80.39752489574549,37.20795633399931,783.1787999999999
51121100884,-80.39761,37.20817,635.9344
51121100885,-80.39668824330961,37.20868801202435,823.3631999999999
51121100886,-80.3930905236426,37.20004123524654,1179.3752
51121100887,-80.39415157092779,37.2003437057396,1141.0276
51121100888,-80.39468209457038,37.20049494098613,2576.2616
51121100889,-80.39927,37.20298,696.1443999999999
51121100890,-80.3991318636958,37.203874250811424,1072.5792000000001
51121100891,-80.3990627955437,37.20432137621713,1444.6488
51121100892,-80.3989937273916,37.204768501622844,2132.568
51121100893,-80.3989246592395,37.20521562702856,2057.6171999999997
51121100894,-80.39517524582091,37.20083287361174,2974.5828
51121100895,-80.39598573746275,37.20145862083521,867.0124000000001
51121100896,-80.47301999999999,37.24257,4361.6728
51121100897,-80.47331936616659,37.24295169186241,21977.326799999995
51121100898,-80.3989,37.2068,1421.3139999999999
51121100899,-80.39888952447544,37.20634955244385,4869.1828000000005
51121100900,-80.4461,37.21215,450.11519999999996
51121100901,-80.44559987933943,37.21235730390076,1263.4952
51121100902,-80.44509975867885,37.21256460780152,2095.1204
51121100903,-80.39888099064211,37.2058904678947,1062.5564
51121100904,-80.44082,37.211909999999996,1598.9028
51121100905,-80.44111190447911,37.21229531391243,4414.5728
51121100906,-80.43543728534816,37.258746268272674,4288.9144
51121100907,-80.43493457069631,37.25854253654534,3330.2019999999998
51121100908,-80.43443185604445,37.25833880481802,12951.896799999999
51121100909,-80.39936126967572,37.209794571646285,1166.1332
51121100910,-80.39945253935146,37.210239143292576,249.62120000000002
51121100911,-80.39954380902718,37.21068371493886,1258.6283999999998
51121100912,-80.39613,37.201570000000004,1136.2248
51121100913,-80.39532351149059,37.20219906103735,600.1236
51121100914,-80.39492026723588,37.20251359155603,751.9752000000001
51121100915,-80.39451702298116,37.2028281220747,876.3404
51121100916,-80.39927,37.20935,4138.9864
51121100917,-80.399205065498,37.20890247843214,305.8624000000001
51121100918,-80.39914013099599,37.20845495686428,5280.072
51121100919,-80.39901026199199,37.20755991372855,1687.0772
51121100920,-80.39894532748998,37.207112392160695,2489.6304
51121100921,-80.42169,37.24897,5275.068399999999
51121100922,-80.42200482591419,37.24934367187946,937.7296
51121100923,-80.42231965182837,37.24971734375892,703.2112
51121100924,-80.42263447774256,37.250091015638375,3470.72
51121100925,-80.39927,37.20298,418.31159999999994
51121100926,-80.39941276588273,37.20254418835798,3525.1588
51121100927,-80.39955553176546,37.20210837671597,699.3843999999999
51121100928,-80.39969829764819,37.201672565073956,1011.8012000000001
51121100929,-80.39876,37.209309999999995,468.78200000000004
51121100930,-80.26972933045698,37.317419866703545,1902.3700000000001
51121100931,-80.45465,37.24816,1970.972
51121100932,-80.45492380020337,37.24855378006777,861.6288
51121100933,-80.45547140061012,37.249341340203316,5557.2936
51121100934,-80.4557452008135,37.24973512027108,2738.5784
51121100935,-80.45601900101687,37.25012890033886,437.6712
51121100936,-80.45629280122024,37.250522680406625,2488.4608
51121100937,-80.41683,37.2492,1177.9
51121100938,-80.41684825482793,37.24965028575521,1659.2124
51121100939,-80.41686650965583,37.250100571510416,4506.8848
51121100940,-80.41688476448375,37.25055085726562,1822.7972
51121100941,-80.44019676484513,37.25769197576487,504.2316000000001
51121100942,-80.43970352969026,37.257473951529754,944.0003999999999
51121100943,-80.39980426167436,37.2094927269455,1660.7612
51121100944,-80.40033852334874,37.209635453890996,342.60799999999995
51121100945,-80.40140704669746,37.20992090778199,1895.9644000000003
51121100946,-80.31274705479639,37.30620361594096,2549.5584000000003
51121100947,-80.39955,37.12438,1405.6163999999999
51121100948,-80.39858788416039,37.123912686592185,500.47759999999994
51121100949,-80.39918281480274,37.124721367488085,593.8739999999999
51121100950,-80.39844844440822,37.125404102464245,1165.9255999999998
51121100951,-80.35978533333333,37.12622533333334,320.1284
51121100952,-80.35892066666668,37.12603066666667,3444.5492
51121100953,-80.35632666666667,37.12544666666667,2204.3688
51121100954,-80.355462,37.125252,5480.4076000000005
51121100955,-80.35459733333334,37.12505733333334,2126.2064000000005
51121100956,-80.35200333333334,37.124473333333334,6746.4676
51121100957,-80.35113866666667,37.12427866666667,3028.8468
51121100958,-80.35027400000001,37.124084,3496.7644
51121100959,-80.34854466666668,37.123694666666665,460.73999999999995
51121100960,-80.42773677529861,37.23209134178136,374.3804
51121100961,-80.42801999999999,37.23182,580.3820000000001
51121100962,-80.42737,37.23154,771.5576000000001
51121100963,-80.4283543019259,37.231688667100535,294.3232
51121100964,-80.42175999999999,37.231190000000005,362.9972
51121100965,-80.39714458220055,37.18356747502822,709.5268000000001
51121100966,-80.39675374660166,37.182722425084656,1313.616
51121100967,-80.39734,37.18399,642.1923999999999
51121100968,-80.39680228092232,37.18412370832164,3755.2664000000004
51121100969,-80.39626456184462,37.18425741664329,2943.8232
51121100970,-80.39572684276693,37.18439112496493,843.0544
51121100971,-80.39518912368925,37.184524833286574,2742.6351999999997
51121100972,-80.39465140461155,37.18465854160822,1971.6360000000002
51121100973,-80.39411368553387,37.18479224992986,3863.362
51121100974,-80.39357596645618,37.184925958251505,1754.2111999999997
51121100975,-80.39303824737848,37.18505966657315,3602.368
51121100976,-80.3925005283008,37.185193374894794,4373.9912
51121100977,-80.39196280922312,37.185327083216436,4788.304399999999
51121100978,-80.43406263542947,37.2316219036223,683.0588
51121100979,-80.43237789524818,37.23166903004122,491.9392
51121100980,-80.43069158099273,37.23157612016489,300.82719999999995
51121100981,-80.43012947624092,37.23154515020611,593.9743999999998
51121100982,-80.39763340239233,37.183935118976976,2241.4716000000003
51121100983,-80.39175,37.18538,1069.6348
51121100984,-80.39118810732225,37.18540941846481,4149.420000000001
51121100985,-80.39062621464448,37.185438836929606,1128.7004
51121100986,-80.39006432196673,37.18546825539441,5742.4328
51121100987,-80.3884,37.18582,2155.1124
51121100988,-80.38894007021531,37.185692483421384,6172.322
51121100989,-80.3894801404306,37.18556496684277,6391.8571999999995
51121100990,-80.38763,37.18608,4524.4724
51121100991,-80.38711867731382,37.1858912975801,4015.2663999999995
51121100992,-80.38609603194145,37.185513892740296,1496.7815999999998
51121100993,-80.38558470925527,37.1853251903204,11809.8952
51121100994,-80.3992926300409,37.18374805230078,260.3143999999999
51121100995,-80.3998552600818,37.18376610460155,979.2280000000001
51121100996,-80.4004178901227,37.183784156902334,934.3892000000001
51121100997,-80.40154315020449,37.18382026150389,1445.0879999999997
51121100998,-80.40210578024539,37.183838313804664,5000.035999999999
51121100999,-80.36375,37.199909999999996,959.3827999999997
51121101000,-80.36361463892422,37.20034732039867,1098.7804000000003
51121101001,-80.40713278485998,37.181915207541856,4609.9432
51121101002,-80.4086,37.20069,1545.7372
51121101003,-80.40896631261985,37.20034778689461,885.4843999999998
51121101004,-80.41264385737841,37.179853022703576,594.9052
51121101005,-80.41165157213526,37.180279068110735,927.4643999999998
51121101006,-80.41115542951367,37.18049209081431,4080.7695999999996
51121101007,-80.4106592868921,37.18070511351789,2023.5664000000002
51121101008,-80.41016314427051,37.180918136221464,3137.7456
51121101009,-80.40966700164893,37.18113115892504,1199.3476000000003
51121101010,-80.40917085902736,37.181344181628624,865.3508
51121101011,-80.40867471640577,37.1815572043322,3840.5636
51121101012,-80.40817857378418,37.18177022703578,3547.4336
51121101013,-80.43238788154562,37.231559198988805,1567.3716
51121101014,-80.43070152618246,37.23146679595521,419.01399999999995
51121101015,-80.4295772892737,37.23140519393281,725.6596
51121101016,-80.40200209675837,37.179453567839246,884.5387999999999
51121101017,-80.3963285711342,37.1816135701039,333.18680000000006
51121101018,-80.40310677955077,37.1797650609304,469.7244
51121101019,-80.40988,37.20494,2430.8664
51121101020,-80.40875383815411,37.204918650960266,2936.2568
51121101021,-80.40819075723115,37.2049079764404,954.5288
51121101022,-80.40593843353938,37.204865278360934,549.4872
51121101023,-80.40460395973976,37.19994036983984,659.1944
51121101024,-80.40579,37.20329,1115.1008
51121101025,-80.40575277688417,37.20373954070659,2508.2344000000003
51121101026,-80.40571555376833,37.20418908141319,995.6676
51121101027,-80.35304941700443,37.185299868449924,511.7587999999999
51121101028,-80.35334197301032,37.183513026383146,1502.4816
51121101029,-80.36375,37.199909999999996,606.1216000000001
51121101030,-80.40594185953782,37.20158155080719,477.80760000000004
51121101031,-80.3639,37.19959,1664.5659999999998
51121101032,-80.40579,37.20329,681.8928
51121101033,-80.40579714839097,37.20138563872827,676.3784
51121101034,-80.40347,37.20022,297.6984
51121101035,-80.49221,37.23062,402.10040000000004
51121101036,-80.49165842324457,37.23071192945924,2756.3864000000003
51121101037,-80.49110684648915,37.23080385891848,2725.4359999999997
51121101038,-80.39293681791915,37.27324682229968,789.5667999999998
51121101039,-80.39183045375746,37.273420466899054,1563.6036
51121101040,-80.39072408959578,37.27359411149842,1278.8344
51121101041,-80.38961772543408,37.27376775609779,4179.062400000001
51121101042,-80.42819,37.23529,442.5335999999999
51121101043,-80.42777706843637,37.23445162379505,930.4667999999998
51121101044,-80.42736413687274,37.23361324759011,806.1324000000002
51121101045,-80.41976,37.2345,526.8692
51121101046,-80.38851211537049,37.27305963284532,1788.5536000000002
51121101047,-80.35819792800746,37.189666796056706,743.4008000000001
51121101048,-80.35925378402236,37.18998038817013,3499.62
51121101049,-80.36083756804473,37.19045077634026,3155.28
51121101050,-80.36136549605219,37.19060757239697,2592.9072
51121101051,-80.36294928007455,37.1910779605671,814.8839999999999
51121101052,-80.363477208082,37.191234756623814,1228.6856
51121101053,-80.36400513608946,37.19139155268052,2421.0356
51121101054,-80.41933,37.23222,380.4248
51121101055,-80.39690999999999,37.23574,825.2912
51121101056,-80.39634884792763,37.23578081105981,1679.1236
51121101057,-80.39579160670522,37.236487643659906,2354.7228000000005
51121101058,-80.40545605444514,37.20069715426123,1236.7744
51121101059,-80.40722814247671,37.20046323954585,453.926
51121101060,-80.40626442743013,37.200929718637546,1060.3044
51121101061,-80.38924535550781,37.27427635398176,597.1303999999999
51121101062,-80.38946071101562,37.27469270796352,816.3919999999999
51121101063,-80.38967606652342,37.27510906194528,2138.756
51121101064,-80.3945,37.23595,613.8192
51121101065,-80.39505917896912,37.235894508957266,2523.148
51121101066,-80.39561835793826,37.23583901791453,1332.2403999999997
51121101067,-80.494286960729,37.23597665024719,1316.0548
51121101068,-80.494793921458,37.236173300494386,2329.1443999999997
51121101069,-80.495300882187,37.236369950741576,2046.3228
51121101070,-80.49631480364499,37.236763251235956,8818.065200000001
51121101071,-80.49384,37.23475,266.39
51121101072,-80.49378756869116,37.23565007080182,1477.2356
51121101073,-80.39462050361588,37.23639010016234,1461.4208
51121101074,-80.36263736218707,37.273516942576016,356.6828
51121101075,-80.36277472437413,37.27395388515203,1393.5520000000001
51121101076,-80.36291208656121,37.27439082772805,2854.978
51121101077,-80.36332417312242,37.275701655456096,2436.6556
51121101078,-80.3634615353095,37.27613859803211,1091.4588
51121101079,-80.403450831657,37.23953578155548,469.9588
51121101080,-80.403761663314,37.239911563110965,1314.0576
51121101081,-80.40558,37.23793,312.95759999999996
51121101082,-80.4058715129903,37.23831554943879,307.7248
51121101083,-80.4061630259806,37.23870109887757,535.1295999999999
51121101084,-80.41920999999999,37.23405,677.248
51121101085,-80.38746,37.18612,514.0968
51121101086,-80.38640441522556,37.18643405828,1394.6884
51121101087,-80.38587662283834,37.18659108742,750.9695999999999
51121101088,-80.38482103806389,37.186905145699996,2219.576
51121101089,-80.38429324567667,37.187062174839994,331.3544
51121101090,-80.39354222269827,37.274060073564236,1213.12
51121101091,-80.39359444539653,37.274960147128475,968.5712
51121101092,-80.3936466680948,37.275860220692714,282.42080000000004
51121101093,-80.40218,37.239129999999996,3365.8228
51121101094,-80.41819,37.23261,878.8032000000001
51121101095,-80.3945,37.23595,310.32000000000005
51121101096,-80.40558,37.23793,379.81480000000005
51121101097,-80.40509520859946,37.23815963803184,2515.9791999999998
51121101098,-80.39441,37.23534,3788.4504
51121101099,-80.39528916609228,37.234185616696216,1808.5484000000001
51121101100,-80.42098,37.237140000000004,1210.5328
51121101101,-80.42102725642066,37.2366910640037,3233.2371999999996
51121101102,-80.42071999999999,37.2373,1334.824
51121101103,-80.40424,37.2386,1846.4180000000001
51121101104,-80.40376468594658,37.23884197806356,1103.4468
51121101105,-80.40328937189317,37.23908395612712,1603.0528
51121101106,-80.39222559602722,37.23504502574091,719.5468
51121101107,-80.39278119205444,37.23512005148181,658.0164
51121101108,-80.39333678808167,37.23519507722271,596.7044000000001
51121101109,-80.3938923841089,37.23527010296361,3974.1979999999994
51121101110,-80.40184466666666,37.27476333333333,577.9996
51121101111,-80.40249933333334,37.274746666666665,335.10560000000004
51121101112,-80.40380866666666,37.27471333333333,4810.1076
51121101113,-80.40446333333334,37.274696666666664,442.4428
51121101114,-80.40577266666666,37.27466333333333,9789.6112
51121101115,-80.407082,37.27463,1494.8588
51121101116,-80.40773666666666,37.274613333333335,7784.194800000001
51121101117,-80.40970066666667,37.27456333333333,1597.0372000000002
51121101118,-80.41035533333334,37.274546666666666,2120.7032
51121101119,-80.41773,37.23294,402.23439999999994
51121101120,-80.4181409574279,37.23324821807091,3029.2488000000003
51121101121,-80.41855191485577,37.23355643614183,583.4872
51121101122,-80.41896287228366,37.233864654212745,5089.5172
51121101123,-80.3946,37.23703,520.2787999999999
51121101124,-80.41954896241285,37.23597094990332,719.4116
51121101125,-80.37663,37.18866,783.9043999999999
51121101126,-80.37608168855938,37.18876263958002,2741.4728
51121101127,-80.37553337711877,37.188865279160034,2487.3536
51121101128,-80.37498506567815,37.188967918740055,453.7859999999999
51121101129,-80.36226150265765,37.243726341796126,947.9804
51121101130,-80.36259725398646,37.24336451269419,733.3288
51121101131,-80.41516,37.23514,499.9936
51121101132,-80.41477523753562,37.235469134156276,958.5484000000001
51121101133,-80.41439047507126,37.23579826831255,755.1172000000001
51121101134,-80.40133609386073,37.23603603392316,3535.446
51121101135,-80.40097218772148,37.23569206784633,1502.9468000000002
51121101136,-80.38327529600141,37.187277553402645,1449.8436000000002
51121101137,-80.38272059200284,37.18735510680529,3090.9272
51121101138,-80.38216588800425,37.18743266020793,1961.2776
51121101139,-80.38161118400568,37.18751021361058,5359.348000000001
51121101140,-80.38105648000709,37.18758776701323,2715.23
51121101141,-80.38050177600851,37.187665320415874,371.06880000000007
51121101142,-80.37994707200993,37.187742873818515,1734.5512
51121101143,-80.41501,37.23442,245.29679999999993
51121101144,-80.41773,37.23294,301.05760000000004
51121101145,-80.41814938890518,37.23263913404628,333.6964
51121101146,-80.37961,37.18779,906.7223999999999
51121101147,-80.37908100388826,37.187944438462154,331.3692
51121101148,-80.37855200777653,37.1880988769243,2601.8311999999996
51121101149,-80.3780230116648,37.188253315386454,1362.5028
51121101150,-80.37749401555305,37.1884077538486,281.51240000000007
51121101151,-80.37696501944133,37.188562192310755,1295.2676000000001
51121101152,-80.40558,37.23793,795.4227999999999
51121101153,-80.40601234785527,37.23764107523134,422.4532
51121101154,-80.40644469571053,37.23735215046267,1704.5552
51121101155,-80.4068770435658,37.23706322569401,2161.264
51121101156,-80.40730939142107,37.23677430092534,3760.8828
51121101157,-80.36115049563087,37.24473198969139,6321.253199999999
51121101158,-80.35895297378518,37.24614193814833,4632.878
51121101159,-80.35763446067776,37.24698790722248,3433.7884000000004
51121101160,-80.35719495630862,37.24726989691387,937.1047999999998
51121101161,-80.35631594757035,37.247833876296646,675.6583999999999
51121101162,-80.3683042693333,37.19032246717251,1731.8499999999997
51121101163,-80.36843853866661,37.18988493434502,1554.5472
51121101164,-80.36857280799991,37.189447401517526,425.33160000000004
51121101165,-80.3687227213545,37.190846240211336,6777.507199999999
51121101166,-80.36958,37.190979999999996,354.408
51121101167,-80.37013104181152,37.19107287221542,1569.5739999999998
51121101168,-80.37068208362305,37.19116574443085,1384.9284000000002
51121101169,-80.37123312543457,37.19125861664627,264.5811999999999
51121101170,-80.37291992204976,37.19100645916662,2120.0084
51121101171,-80.37236984409952,37.19110291833326,3254.9911999999995
51121101172,-80.37181976614929,37.191199377499885,1819.7912000000006
51121101173,-80.40839,37.2357,1498.0023999999999
51121101174,-80.408068472808,37.23606997649491,3790.3148000000006
51121101175,-80.3738330344395,37.19038985938649,354.4024
51121101176,-80.37406606887899,37.189979718772975,402.8284
51121101177,-80.37453213775798,37.189159437545946,1273.486
51121101178,-80.44797,37.21257,4863.524399999999
51121101179,-80.44849912782192,37.21272452405419,1762.8392
51121101180,-80.44902825564382,37.21287904810837,4974.4648
51121101181,-80.45193,37.21253,3597.8571999999995
51121101182,-80.45242931567181,37.212321462278254,4430.2308
51121101183,-80.4534279470154,37.21190438683475,1531.7336
51121101184,-80.42217,37.23158,1112.0344
51121101185,-80.39152,37.2359,765.6007999999998
51121101186,-80.39039829835149,37.23581323854653,5170.91
51121101187,-80.38983744752721,37.23576985781978,795.2412
51121101188,-80.39324596834996,37.23664960437451,1182.7288
51121101189,-80.44126999999999,37.23198,1388.3935999999999
51121101190,-80.44126999999999,37.23198,313.3312
51121101191,-80.3884,37.18582,489.4588
51121101192,-80.38788525426935,37.18600265171088,512.0947999999999
51121101193,-80.38828406905341,37.2361583117698,883.0432000000001
51121101194,-80.38775813810682,37.2359966235396,3719.3
51121101195,-80.38670627621366,37.23567324707919,456.40439999999995
51121101196,-80.38618034526706,37.23551155884899,4587.258400000001
51121101197,-80.44174,37.231790000000004,358.64639999999997
51121101198,-80.44398531274844,37.23101935751639,1127.7595999999999
51121101199,-80.44462,37.212070000000004,4419.2416
51121101200,-80.44518201057588,37.21210037895005,744.6824
51121101201,-80.44574402115174,37.2121307579001,3170.8776
51121101202,-80.40828,37.19191,702.2284
51121101203,-80.42334553549277,37.19342006306031,981.4111999999999
51121101204,-80.42025834086454,37.23224914718118,577.6343999999999
51121101205,-80.36411,37.23618,5087.0368
51121101206,-80.4039664608868,37.19435445806297,823.2719999999999
51121101207,-80.40388292177362,37.19390891612593,2497.398
51121101208,-80.40379938266041,37.193463374188894,574.2751999999999
51121101209,-80.40371584354722,37.193017832251854,1093.6840000000002
51121101210,-80.40871907095905,37.19016169927215,329.0416
51121101211,-80.40860814191811,37.190603398544305,2612.5216
51121101212,-80.4083862838362,37.19148679708861,643.4812
51121101213,-80.40783143658389,37.23575931646897,1389.2780000000002
51121101214,-80.40727287316778,37.235818632937935,994.94
51121101215,-80.42374052260202,37.19286924979327,1874.5856
51121101216,-80.42428324114393,37.19319051900547,2531.9712
51121101217,-80.42428972343177,37.19409155701641,454.218
51121101218,-80.40828,37.19191,1728.4264
51121101219,-80.4074745284701,37.19248766228377,347.99600000000004
51121101220,-80.40682358541032,37.1932229868513,944.2659999999998
51121101221,-80.42149,37.23095,596.2064000000001
51121101222,-80.37022528122662,37.12502540770091,535.0167999999999
51121101223,-80.36923584367989,37.124596223102714,3044.4336
51121101224,-80.36874112490652,37.12438163080361,807.0652
51121101225,-80.36775168735979,37.123952446205415,609.1664
51121101226,-80.36725696858642,37.12373785390632,5353.6035999999995
51121101227,-80.44123513288716,37.213948072786394,2343.1448
51121101228,-80.40687302640042,37.19377357480122,539.23
51121101229,-80.40702605280086,37.19420714960244,2974.4956
51121101230,-80.3631065786616,37.12615396524354,732.7167999999999
51121101231,-80.40799164946854,37.236904222184215,1436.9515999999999
51121101232,-80.4083232989371,37.237268444368425,749.9972
51121101233,-80.40865494840565,37.23763266655264,516.8592
51121101234,-80.41642619728486,37.23342276298627,762.1008
51121101235,-80.365,37.12593,586.9908
51121101236,-80.36423264651555,37.12527094237021,1369.8303999999998
51121101237,-80.36384896977331,37.12494141355531,457.1136
51121101238,-80.36193058606219,37.12329376948083,1054.3684
51121101239,-80.3607795558355,37.12230518303614,3443.8096
51121101240,-80.4184756534667,37.23493469202809,660.9292
51121101241,-80.41764696040008,37.23432407608427,561.8072
51121101242,-80.41723261386677,37.23401876811236,333.0376
51121101243,-80.40379607707233,37.20032551454185,1528.0852
51121101244,-80.40886976544445,37.23503085345906,589.7880000000001
51121101245,-80.40858953088889,37.23542170691812,1585.7172
51121101246,-80.41889,37.235240000000005,373.75359999999995
51121101247,-80.41852256589574,37.23558155846312,1100.6207999999997
51121101248,-80.42180744936084,37.23123513475789,356.0935999999999
51121101249,-80.45357,37.2128,399.29400000000004
51121101250,-80.45308714585914,37.21303202082093,2700.7747999999997
51121101251,-80.39697,37.1257,465.0892
51121101252,-80.39658092475733,37.12485450956881,964.4487999999999
51121101253,-80.41767842666205,37.23568229993305,1303.442
51121101254,-80.4172668533241,37.235374599866105,239.82480000000004
51121101255,-80.41685527998615,37.235066899799165,542.454
51121101256,-80.4164437066482,37.23475919973222,679.19
51121101257,-80.41603213331024,37.23445149966527,1281.1328
51121101258,-80.41773,37.23294,272.3112
51121101259,-80.41733594703432,37.23326202177841,5577.8472
51121101260,-80.41694189406863,37.233584043556824,677.3452
51121101261,-80.40727720907135,37.19327472027616,2026.9732
51121101262,-80.40839162721407,37.193144160828474,1425.374
51121101263,-80.40894883628543,37.19307888110463,467.18359999999996
51121101264,-80.40571586143233,37.19582025750656,1067.6924
51121101265,-80.40548172286465,37.19541051501313,3036.8452
51121101266,-80.40524758429697,37.19500077251969,3976.2904
51121101267,-80.40501344572928,37.19459103002625,4250.8192
51121101268,-80.4047793071616,37.19418128753282,1283.0808000000002
51121101269,-80.40454516859393,37.19377154503938,3367.6108000000004
51121101270,-80.40431103002625,37.193361802545944,645.7528
