Object_ID,Longitude,Latitude
9604,-75.761611,39.445244
9605,-75.059409,39.450879
9608,-76.221412,39.442468
9610,-76.325162,39.399654
9612,-77.744941,37.875159
9613,-77.473518,38.22467
9614,-77.389079,38.445833
9615,-77.437592,38.091563
9616,-77.510245,38.011494
9617,-77.78265,38.237799
9618,-77.517263,38.067098
9619,-77.441217,37.846501
9620,-77.57716,38.590294
9621,-77.376178,38.767415
9622,-77.3018,38.641571
9623,-77.301783,38.641419
9624,-77.319517,38.609046
9625,-77.319333,38.609102
9626,-77.308929,38.626611
9627,-77.308893,38.62646
9628,-77.310128,38.626713
9629,-77.323876,38.532517
9630,-77.306607,38.586528
9631,-77.369772,38.646074
9632,-77.348655,38.652952
9633,-77.46101,38.631658
9634,-77.471015,38.875625
9635,-77.509168,38.858374
9636,-77.502142,38.854216
9637,-77.466754,38.83198
9638,-77.436115,38.811531
9639,-77.436047,38.811507
9640,-77.268284,38.713284
9641,-77.502927,38.744599
9642,-77.506782,38.746489
9643,-77.510062,38.746877
9644,-77.510076,38.746703
9645,-77.512928,38.757047
9646,-77.529243,38.7665
9647,-77.562022,38.788416
9648,-77.530227,38.777468
9649,-77.534472,38.795258
9650,-77.503091,38.744597
9651,-77.5807,38.784381
9652,-77.592762,38.777612
9653,-77.523922,38.776041
9654,-77.480282,38.767955
9655,-77.461857,38.803109
9656,-77.461692,38.803162
9657,-77.473703,38.796152
9658,-77.4745,38.795139
9659,-77.497985,38.787359
9660,-77.507999,38.782895
9661,-77.625507,38.933687
9662,-77.440964,38.656948
9663,-77.515295,38.799491
9664,-77.485265,39.331328
9665,-77.582087,39.489948
9666,-77.442656,39.225492
9667,-77.622799,40.442409
9668,-77.62075,40.444611
9669,-77.504748,39.113357
9670,-77.5053,39.112182
9671,-77.276305,38.912507
9672,-77.592064,38.731553
9674,-77.276578,39.140168
9676,-77.413196,39.613269
9685,-77.432403,37.908961
9686,-78.008223,39.159905
9687,-79.175158,39.440978
9688,-79.183029,39.659372
9689,-79.401772,39.559325
9690,-78.931539,40.189344
9691,-78.932903,40.199975
9692,-79.487058,40.281801
9693,-79.487195,40.281733
9694,-78.915635,39.656043
9695,-78.902814,39.669135
9696,-78.904683,39.670571
9697,-79.055313,39.435429
9698,-79.492491,39.219964
9699,-78.748154,39.621483
9702,-73.968722,41.205308
9703,-73.98073,41.256811
9704,-73.577238,41.385582
9705,-73.79431,41.369993
9706,-73.746411,41.351917
9707,-73.719119,41.350995
9708,-73.56683,41.348277
9709,-73.568313,41.220798
9710,-73.798389,41.288524
9711,-73.800359,41.192909
9712,-73.801268,41.194201
9713,-73.782234,41.142103
9714,-73.945642,41.134308
9715,-73.978955,41.204422
9716,-73.976702,41.225978
9717,-73.994119,41.228929
9718,-73.993381,41.203205
9719,-73.994233,41.201686
9720,-74.02815,41.151342
9721,-73.947239,41.264514
9722,-73.942342,41.276707
9723,-73.747111,41.351716
9724,-73.747208,41.35168
9725,-73.994375,41.229092
9726,-73.994201,41.229445
9727,-74.026598,41.151675
9728,-74.027211,41.149696
9729,-73.6691,41.354268
9730,-73.701804,41.398007
9731,-73.793959,41.353838
9732,-73.771757,41.285398
9733,-73.687059,41.276656
9734,-73.967067,41.205438
9736,-73.680835,41.296453
9738,-74.029656,41.136041
9739,-74.02813,41.144004
9741,-73.991945,41.248603
9742,-73.991836,41.24856
9743,-75.961594,43.125101
9744,-75.99266,43.519707
9745,-75.764764,42.952134
9746,-75.742883,42.980274
9747,-75.742598,42.980621
9748,-75.715363,43.013686
9749,-75.870347,43.818175
9750,-75.830183,43.938897
9751,-75.820059,44.071431
9752,-75.7602,44.029662
9753,-75.651284,43.997951
9754,-75.751801,43.334185
9755,-75.639706,43.997712
9756,-75.942589,43.998265
9757,-75.776839,43.999866
9758,-77.230214,38.287083
9759,-77.149669,38.763069
9760,-77.129658,38.869042
9761,-77.129261,38.868857
9762,-77.13013,38.869374
9763,-77.129833,38.869197
9764,-76.996772,39.409541
9765,-77.196249,39.476337
9766,-77.238471,39.356163
9767,-77.238196,39.35616
9768,-77.050888,38.635104
9769,-77.05097,38.635061
9770,-77.050398,38.635357
9771,-76.95568,38.665792
9772,-76.95553,38.665705
9773,-76.958359,38.394262
9774,-76.97608,38.436189
9775,-77.122798,42.166055
9776,-77.12045,42.165104
9777,-77.06042,42.148417
9778,-77.045266,42.146265
9779,-77.087019,42.148213
9780,-77.104973,42.158546
9784,-77.087562,38.886548
9786,-77.074003,38.842549
9803,-75.598112,37.875782
9804,-75.506295,37.927769
9805,-75.949064,39.186587
9806,-75.811756,38.899231
9807,-76.062253,38.860506
9808,-76.080219,38.814911
9809,-76.037684,38.740617
9810,-76.114946,38.778927
9811,-76.155888,38.755413
9812,-76.069871,38.752754
9813,-75.750829,38.491316
9814,-75.697082,38.424003
9815,-75.726335,38.442022
9816,-75.444155,38.251478
9817,-75.417666,38.057254
9818,-75.607458,38.097959
9819,-75.693215,38.152488
9820,-75.962357,39.112629
9821,-75.240677,38.585253
9822,-75.243425,38.584092
9823,-75.240677,38.585493
9824,-75.243582,38.584404
9825,-75.246158,38.524328
9826,-75.243274,38.584073
9833,-75.811136,38.88415
9834,-75.584639,39.018677
9837,-74.261315,39.690256
9838,-74.274011,39.757988
9839,-76.411389,39.69552
9840,-76.460353,39.613903
9841,-76.460462,39.613694
9842,-76.127591,39.687004
9843,-76.126992,39.686799
9844,-76.665271,39.933201
9845,-76.27605,39.761127
9846,-75.696103,39.743721
9847,-75.504793,39.748629
9848,-75.505815,39.747463
9849,-75.482956,39.694141
9852,-101.211387,48.117412
9853,-101.208511,48.237623
9854,-101.36238,48.125257
9855,-101.122635,48.023026
9856,-101.289096,48.022607
9857,-101.122523,48.239826
9858,-101.643078,48.269652
9859,-101.641742,48.181064
9860,-101.84989,47.949213
9861,-100.928391,48.029839
9862,-101.317476,48.182207
9863,-101.198832,48.228712
9864,-101.205737,48.228299
9865,-101.209577,48.229452
9866,-101.209868,48.230371
9867,-101.209143,48.239954
9868,-101.187565,48.240013
9869,-101.188026,48.211315
9870,-101.20986,48.211294
9871,-101.209698,48.218448
9872,-101.361155,48.196462
9873,-101.38234,48.182578
9874,-101.36051,48.124534
9875,-100.927134,48.051737
9876,-100.927908,48.0534
9877,-101.338514,48.210714
9878,-101.31705,48.196125
9879,-101.268128,48.240513
9880,-101.246591,48.200761
9881,-101.188878,48.217925
9882,-100.928132,48.054816
9883,-101.508089,47.718002
9884,-101.851251,47.717846
9885,-101.404407,47.647156
9886,-101.419525,47.649612
9887,-101.680289,47.92045
9888,-101.678007,47.920507
9889,-101.079319,47.818951
9890,-101.282552,47.81888
9891,-101.266259,47.615461
9892,-101.268515,47.620692
9893,-101.293469,47.646813
9894,-101.404379,47.646178
9895,-101.248584,47.717252
9896,-101.247362,47.934553
9897,-101.078184,47.746231
9898,-101.076656,47.746379
9899,-96.435119,48.213213
9900,-96.434633,48.211696
9902,-96.179709,48.114968
9903,-96.174651,48.107349
9904,-96.109653,48.120385
9905,-97.019904,48.19544
9906,-97.137848,48.193829
9907,-96.782164,48.195544
9908,-96.203017,48.107444
9910,-97.137926,48.193696
9911,-97.019312,48.195159
9912,-96.782568,48.195354
9913,-96.176428,48.108279
9914,-97.168657,48.198055
9915,-96.437926,48.211438
9916,-97.168923,48.1976
9917,-97.641946,48.152222
9918,-97.795833,48.218069
9919,-97.3829,48.267942
9920,-97.404757,48.295827
9921,-97.621638,48.20958
9922,-97.363179,48.208797
9923,-97.384065,48.209081
9924,-97.644282,48.209088
9925,-97.989001,48.165529
9926,-96.032431,47.891365
9927,-96.020157,47.90461
9928,-97.011519,47.933233
9929,-96.985842,47.93772
9932,-96.631651,47.767342
9933,-96.017927,47.904879
9934,-96.0197,47.89049
9935,-96.654108,47.768109
9936,-97.063512,47.983446
9937,-97.113269,47.906042
9938,-97.107825,47.90687
9939,-97.064735,47.981588
9940,-97.838979,47.962393
9941,-97.051443,47.938296
9942,-97.627604,47.904167
9943,-97.384622,47.939398
9944,-97.044174,47.846307
9945,-97.045015,47.929754
9946,-97.065699,47.905394
9947,-97.923752,47.921711
9948,-97.357064,47.936815
9949,-97.363377,47.962478
9950,-97.082678,47.954981
9951,-97.043783,47.926411
9952,-97.131759,47.934096
9953,-97.142536,47.904141
9954,-97.067283,47.89673
9955,-97.11428,47.907057
9956,-97.10675,47.904143
9957,-97.106892,47.904145
9958,-97.10639,47.904139
9959,-97.602209,47.896405
9960,-97.919607,47.904304
9962,-97.839093,47.990529
9963,-97.627034,47.947655
9964,-97.611732,47.919845
9965,-97.101583,47.90449
9966,-97.384669,47.932379
9967,-97.107709,47.906033
9968,-97.153689,47.93569
9969,-103.983189,48.618435
9970,-103.26881,48.895041
9971,-103.62716,48.569639
9972,-103.941587,48.615596
9973,-103.313466,48.851626
9974,-103.485451,48.909818
9975,-103.487757,48.821475
9976,-103.290533,48.911189
9977,-103.268126,48.89424
9978,-103.88184,48.850988
9979,-103.942525,48.613804
9980,-103.819328,48.604438
9981,-103.290354,48.836585
9982,-103.818783,48.605483
9983,-103.880762,48.866875
9984,-103.732089,48.142623
9985,-103.732207,48.141785
9986,-103.732281,48.144199
9987,-103.773624,48.148794
9988,-103.944333,48.232724
9989,-103.305752,48.340179
9990,-103.625377,48.490002
9991,-103.625401,48.489183
9992,-103.62716,48.245096
9993,-103.667851,48.198413
9994,-103.717676,48.198487
9995,-103.633047,48.226052
9996,-103.57743,48.226116
9997,-103.562429,48.240198
9998,-103.604391,48.161096
9999,-103.670447,48.268803
10000,-103.637325,48.145008
10001,-103.605153,48.144284
10002,-103.604715,48.1458
10003,-103.604668,48.137789
10004,-103.383901,48.153701
10005,-103.82884,48.271205
10006,-103.953225,48.23227
10007,-103.953168,48.232637
10008,-103.953158,48.232973
10009,-103.680318,48.182084
10010,-103.641959,48.226519
10011,-103.733913,48.125782
10012,-103.608024,48.142656
10013,-103.729319,48.144569
10014,-103.668833,48.256719
10015,-103.669376,48.255909
10016,-103.604211,48.144304
10017,-103.604367,48.145641
10018,-103.303071,48.372792
10019,-103.624832,48.244868
10020,-103.633471,48.226555
10021,-103.954041,48.232991
10022,-103.954034,48.232656
10023,-103.955215,48.230577
10024,-103.953123,48.230609
10025,-103.650455,48.161136
10026,-98.839579,48.671815
10027,-98.846192,48.845729
10028,-98.373081,48.768644
10029,-98.343576,48.765099
10030,-98.362671,48.789678
10031,-98.382714,48.413695
10032,-98.384696,48.412517
10033,-98.317026,48.629799
10034,-98.370362,48.75828
10035,-98.400675,48.761559
10036,-98.710662,48.673793
10037,-98.080752,48.413278
10038,-98.057768,48.484949
10039,-98.231878,48.485109
10040,-98.496536,48.818842
10041,-98.716018,48.761141
10042,-98.846507,48.761218
10043,-98.884849,48.413946
10044,-98.496436,48.761541
10045,-98.373391,48.775526
10046,-98.332306,48.761547
10047,-98.333787,48.761006
10048,-98.383145,48.485571
10049,-98.387097,48.761492
10050,-98.371282,48.757469
10051,-98.50513,48.627483
10052,-98.355315,48.587662
10053,-98.367721,48.747329
10054,-98.256258,48.891075
10055,-98.2524,48.688863
10056,-99.427466,48.515334
10057,-99.177647,48.849031
10058,-99.957839,48.351728
10059,-99.966461,48.486288
10060,-99.685544,48.340444
10061,-99.450919,48.660073
10062,-99.42828,48.63103
10063,-99.428187,48.631265
10064,-99.45983,48.860015
10065,-99.793699,48.820141
10066,-99.943146,48.791747
10067,-99.92753,48.674486
10068,-99.721365,48.849461
10069,-99.134898,48.849287
10070,-99.241412,48.791291
10071,-99.927744,48.676731
10072,-99.841165,48.66831
10073,-99.800232,48.819155
10074,-99.560042,48.972157
10075,-99.562228,48.972332
10076,-99.177456,48.79093
10077,-99.72327,48.834562
10078,-99.842116,48.675318
10079,-99.927528,48.675143
10080,-99.427432,48.486325
10081,-99.220805,48.493912
10082,-99.977289,48.351589
10083,-99.870336,48.347535
10084,-99.210684,48.488837
10085,-101.081156,47.311743
10086,-100.891168,47.51604
10087,-100.712371,47.502515
10088,-100.52312,47.444028
10089,-101.076537,47.45919
10090,-100.640371,47.487283
10091,-100.52342,47.487161
10092,-100.717133,47.501789
10093,-101.842312,47.37091
10094,-101.427874,47.498697
10095,-101.429813,47.501052
10096,-101.156604,47.374192
10097,-101.098365,47.372713
10098,-101.228489,47.457944
10100,-101.151091,47.374825
10101,-101.260791,47.368445
10102,-101.928449,47.35645
10103,-101.842169,47.379372
10104,-101.824723,47.370005
10105,-101.780838,47.357513
10106,-101.85245,47.458875
10107,-101.758464,47.413719
10108,-101.73868,47.43653
10109,-101.141155,47.40473
10110,-101.149486,47.40112
10112,-101.758302,47.400005
10113,-101.822968,47.376004
10114,-101.846614,47.373478
10115,-101.759491,47.357288
10116,-101.907267,47.356726
10117,-101.238421,47.400226
10118,-101.130387,47.408402
10119,-101.1486,47.399917
10120,-101.158452,47.399735
10121,-101.844868,47.372669
10122,-101.168103,47.378664
10124,-101.843386,47.372511
10125,-101.841963,47.364403
10126,-101.718647,47.400093
10127,-101.632454,47.356447
10128,-101.506463,47.458239
10129,-101.158356,47.399259
10130,-103.196629,47.977636
10131,-103.859482,48.057426
10132,-102.344518,47.97663
10133,-102.486679,47.976394
10134,-102.451669,47.982011
10135,-103.658028,47.979781
10136,-102.468844,47.977777
10137,-102.468421,47.977782
10138,-102.461477,47.977803
10139,-102.459713,47.979621
10140,-102.458856,47.980505
10141,-102.455454,47.984059
10142,-102.897996,47.90509
10143,-102.343205,47.977341
10144,-102.192147,47.963284
10145,-102.897881,47.991508
10146,-102.897882,47.991729
10147,-102.939565,47.904786
10148,-102.89931,47.991614
10149,-102.892422,48.070929
10150,-102.151654,47.978602
10151,-102.471365,47.97835
10152,-102.357422,48.038046
10153,-102.877407,47.991684
10154,-102.577859,47.985067
10155,-102.352556,48.066994
10156,-103.284307,47.776066
10157,-103.64833,47.833512
10158,-103.605875,47.783142
10159,-102.852986,47.747352
10160,-102.897551,47.805285
10161,-103.284104,47.774805
10162,-103.287428,47.798852
10163,-103.464734,47.78259
10164,-103.578783,47.795972
10165,-103.57826,47.795947
10166,-103.577699,47.795972
10167,-103.18353,47.848409
10168,-103.182792,47.85458
10169,-103.631644,47.833649
10170,-103.986072,47.803908
10171,-103.274303,47.806069
10172,-103.648306,47.812184
10173,-103.605007,47.675355
10174,-103.286329,47.797397
10175,-103.281489,47.777306
10176,-103.283608,47.777463
10177,-103.283593,47.777297
10178,-103.282146,47.77667
10179,-103.284902,47.777751
10180,-103.19745,47.855821
10181,-103.176108,47.855607
10182,-103.197479,47.862526
10183,-103.19743,47.851726
10184,-103.182792,47.855594
10185,-102.814515,47.676613
10186,-103.218715,47.790323
10187,-102.950091,47.790011
10188,-103.581073,47.795419
10190,-103.282202,47.776185
10191,-102.947386,47.803672
10192,-102.854965,47.804643
10193,-98.823915,48.086484
10197,-98.908837,48.132689
10198,-98.908894,48.132356
10199,-98.335546,48.208516
10200,-98.549573,48.208989
10201,-98.803329,47.924405
10202,-98.715839,47.833655
10203,-98.715849,47.833279
10204,-98.504076,47.831291
10205,-98.617307,47.91696
10206,-98.439478,47.803248
10207,-98.328211,47.645731
10208,-98.811875,48.117688
10209,-98.811593,48.091893
10210,-98.881218,48.11697
10211,-98.33256,48.0216
10212,-98.396689,47.909393
10213,-98.380683,47.918036
10214,-98.8632,48.099206
10215,-98.864355,48.098644
10217,-98.422244,48.050157
10218,-98.525864,47.831476
10219,-98.439513,47.8025
10220,-98.716814,47.833757
10221,-98.715782,47.832725
10222,-98.162182,47.904326
10223,-98.33281,47.919114
10224,-98.872366,48.100106
10225,-98.789106,48.194109
10226,-98.617336,48.079525
10227,-98.530817,48.064867
10228,-98.138916,48.017732
10229,-98.865598,48.10021
10231,-98.826075,48.087091
10232,-98.424312,48.045223
10233,-98.348192,48.0218
10234,-98.336512,48.050379
10235,-98.161829,47.773364
10236,-99.262095,47.994356
10237,-99.974259,48.104864
10238,-99.136302,47.684482
10239,-99.21113,47.701685
10240,-99.211362,47.919273
10241,-99.211677,47.962665
10242,-99.264174,48.070819
10243,-99.629931,47.643863
10244,-99.43688,48.253284
10245,-99.509489,47.962013
10246,-99.768919,47.97844
10247,-99.911907,47.978344
10248,-99.12096,47.830153
10249,-99.92023,47.978386
10250,-99.480026,48.064311
10251,-99.96265,47.775146
10252,-99.200398,48.263326
10253,-99.287273,48.26704
10254,-99.211552,47.83273
10255,-99.2117,47.978185
10256,-99.962187,47.782243
10257,-99.934006,48.035752
10258,-99.9286,47.777023
10259,-99.963079,47.781748
10260,-99.919639,47.862885
10261,-99.199431,48.276265
10262,-99.11462,48.215131
10263,-99.113692,47.646239
10264,-99.091697,48.218501
10266,-101.907593,48.632599
10267,-100.293053,48.941574
10268,-100.917373,48.717501
10269,-100.927677,48.719007
10270,-101.016939,48.718711
10271,-101.233836,48.762088
10272,-101.561378,48.778229
10273,-101.373855,48.628369
10274,-101.018546,48.821636
10275,-101.019991,48.908928
10276,-101.01905,48.908797
10277,-100.688009,48.908966
10278,-101.630594,48.957833
10279,-101.277312,48.84956
10280,-100.441834,48.826534
10281,-100.380037,48.951751
10282,-101.080771,48.703157
10283,-101.365366,48.633157
10284,-101.517385,48.765341
10285,-100.359636,48.936137
10286,-100.424234,48.820413
10287,-100.467636,48.813493
10288,-101.038779,48.850442
10289,-101.092288,48.719267
10290,-101.526026,48.777545
10291,-101.01512,48.719251
10292,-101.018759,48.82086
10293,-100.423802,48.812959
10294,-100.298436,48.646187
10295,-100.084708,48.80627
10296,-100.059864,48.807212
10297,-100.053273,48.947054
10298,-100.688993,48.689934
10299,-100.43865,48.819518
10300,-100.42567,48.80782
10301,-101.760604,48.326503
10302,-99.996856,48.352952
10303,-100.581123,48.298133
10304,-101.186557,48.369565
10305,-101.318314,48.298456
10306,-100.001271,48.37395
10307,-100.406217,48.338885
10308,-100.582405,48.312803
10309,-101.206776,48.370176
10310,-101.636168,48.371976
10311,-101.211365,48.487119
10312,-101.325502,48.410786
10313,-100.423233,48.351134
10314,-101.721506,48.445002
10315,-101.320087,48.430138
10316,-101.302931,48.371948
10317,-101.322644,48.371998
10318,-101.299794,48.400816
10319,-101.301758,48.400818
10320,-101.29977,48.42668
10321,-101.211892,48.429629
10322,-101.211974,48.372019
10323,-101.211678,48.502356
10324,-101.353533,48.618038
10325,-101.364918,48.618028
10326,-100.020337,48.371018
10327,-100.409297,48.338102
10328,-99.99638,48.355095
10329,-99.99714,48.353758
10330,-99.997947,48.352716
10331,-100.583495,48.311472
10332,-100.293541,48.607344
10333,-100.125051,48.502151
10334,-99.997763,48.34063
10335,-99.997985,48.352312
10336,-99.993058,48.353378
10337,-101.888282,48.509082
10338,-100.4951,48.312628
10339,-100.885228,48.021458
10340,-100.007067,47.794247
10341,-100.82053,47.703899
10342,-100.821842,47.689066
10343,-100.53852,47.949344
10344,-100.826376,48.269049
10345,-100.863472,48.238838
10346,-100.666002,47.990205
10347,-100.842146,48.239995
10348,-100.091501,47.818088
10349,-100.087796,47.818288
10350,-100.821129,48.268929
10351,-100.881662,48.026693
10352,-100.885086,48.027355
10353,-100.886048,48.021959
10355,-100.456501,47.931132
10356,-100.451899,48.108546
10357,-100.437152,47.645724
10358,-100.349423,47.915471
10359,-100.236978,47.876808
10360,-100.217649,48.103202
10361,-99.998018,48.165727
10362,-100.625498,48.087651
10363,-100.923913,48.084405
10364,-100.883862,48.023908
10365,-100.884149,48.027615
10367,-102.211663,48.632358
10368,-102.104354,48.676173
10369,-102.407248,48.411091
10370,-102.076156,48.351321
10371,-102.352967,48.189556
10372,-101.995348,48.720016
10373,-102.547942,48.837029
10374,-102.32854,48.809988
10375,-102.061093,48.675967
10376,-102.106381,48.631778
10377,-102.212051,48.632884
10378,-102.102531,48.61262
10379,-102.407159,48.474503
10380,-102.352278,48.327909
10381,-102.481628,48.311203
10382,-102.386659,48.319928
10383,-102.225018,48.153188
10384,-102.017332,48.720598
10385,-102.043029,48.723314
10386,-102.083006,48.683852
10387,-102.125407,48.632663
10388,-102.098766,48.63112
10389,-102.017318,48.64044
10390,-102.262077,48.807376
10391,-102.090177,48.679648
10392,-102.374812,48.327034
10393,-102.569568,48.211064
10394,-102.219661,48.33066
10395,-102.327437,48.809939
10397,-102.397304,48.327922
10398,-102.219538,48.327856
10399,-102.547076,48.879186
10400,-102.546599,48.875016
10401,-102.240816,48.807542
10402,-102.089768,48.67744
10403,-102.568509,48.280736
10404,-102.352173,48.154311
10405,-102.262614,48.952658
10406,-102.074717,48.34297
10407,-102.074815,48.342646
10408,-102.908239,48.402753
10409,-102.912958,48.402026
10410,-102.911453,48.402192
10411,-102.862773,48.408289
10412,-102.859641,48.407458
10413,-102.864911,48.401877
10414,-102.863805,48.402641
10415,-102.913553,48.401111
10416,-102.863167,48.40069
10417,-102.799726,48.844597
10418,-102.786287,48.846743
10419,-102.91342,48.285682
10420,-102.913123,48.284555
10421,-102.921204,48.285049
10422,-102.710477,48.489371
10423,-102.952002,48.505018
10424,-102.928353,48.686858
10425,-103.044894,48.343569
10426,-102.951629,48.388336
10427,-102.939329,48.393889
10428,-103.175466,48.363398
10429,-103.164483,48.340921
10430,-102.780399,48.901017
10431,-102.787319,48.865663
10432,-102.808305,48.887255
10433,-102.8959,48.86552
10434,-102.952928,48.35888
10435,-102.928766,48.387196
10436,-102.936121,48.387129
10437,-102.864092,48.488286
10438,-102.915547,48.356757
10439,-103.044663,48.341983
10440,-103.043754,48.342939
10441,-103.043754,48.344546
10442,-103.154032,48.341812
10443,-103.158174,48.341759
10444,-103.158172,48.341522
10445,-103.123845,48.504197
10447,-102.84202,48.648399
10448,-102.90923,48.372245
10449,-103.993727,47.590471
10450,-103.852059,47.38734
10451,-103.829129,47.545529
10452,-102.755321,47.356994
10453,-102.863884,47.414701
10454,-102.751418,47.368199
10455,-103.53955,47.615834
10456,-102.624749,47.638247
10457,-102.502891,47.429492
10458,-102.376089,47.4017
10459,-103.245992,47.398931
10460,-103.207425,47.36603
10461,-103.074372,47.35707
10462,-102.854449,47.413571
10463,-103.07965,47.370527
10464,-102.756344,47.357264
10465,-102.736932,47.357849
10466,-102.740677,47.356174
10467,-103.07939,47.371749
10468,-103.074815,47.358045
10469,-102.843215,47.476864
10470,-102.741482,47.35682
10471,-102.737723,47.357849
10472,-103.249209,47.414413
10473,-103.832852,47.547267
10474,-103.832494,47.546921
10475,-95.435639,48.889961
10476,-96.516912,48.587256
10479,-96.933991,48.57178
10481,-96.934619,48.573464
10482,-96.692936,48.586773
10486,-95.77279,48.841273
10487,-95.702391,48.747573
10488,-96.49613,48.486084
10490,-96.692922,48.584765
10491,-96.517388,48.587162
10493,-95.701978,48.747343
10494,-95.435294,48.890369
10496,-95.439088,48.889007
10497,-97.276781,48.585173
10498,-97.276781,48.585173
10500,-97.403567,48.430045
10501,-97.406792,48.398268
10502,-97.454395,48.615726
10503,-97.873048,48.491987
10504,-97.926072,48.515602
10505,-97.623487,48.499297
10517,-97.342426,48.413986
10519,-97.390208,48.42468
10520,-97.468916,48.615554
10521,-97.468941,48.579247
10524,-97.92827,48.761469
10528,-97.16827,48.352877
10529,-97.666091,48.615762
10530,-97.861769,48.499467
10531,-97.927894,48.416371
10532,-97.1888,48.35726
10533,-97.403555,48.429919
10535,-97.882911,48.760293
10536,-97.664987,48.747264
10537,-97.168284,48.354197
10538,-98.700096,46.356588
10539,-100.117775,47.472134
10540,-100.117172,47.446328
10541,-99.650533,47.458405
10542,-99.415882,47.457062
10543,-99.403962,47.457938
10544,-99.122245,47.443777
10545,-98.755006,47.36909
10547,-98.575599,47.457516
10548,-99.767388,47.442925
10552,-99.116776,47.437832
10553,-99.650551,47.457502
10554,-99.010858,47.456653
10555,-99.106624,47.457572
10557,-99.111112,47.457999
10558,-102.661909,45.529973
10559,-102.663066,45.531334
10560,-103.32989,46.119747
10561,-103.765608,46.244136
10562,-102.619834,46.032713
10563,-103.070075,46.841772
10565,-96.653673,47.737332
10567,-96.284644,47.572998
10568,-96.130447,47.3685
10570,-96.831896,47.350194
10571,-96.500065,47.295937
10572,-96.543717,47.295756
10573,-96.775377,47.295228
10574,-95.998155,47.325525
10575,-96.128635,47.368665
10576,-97.819602,47.501131
10579,-95.420326,47.573146
10580,-96.270023,47.614709
10581,-96.131342,47.527816
10582,-96.014078,47.557833
10583,-97.81829,47.50048
10584,-98.179468,47.355947
10586,-97.621122,47.744846
10587,-97.325139,47.42517
10589,-97.867618,47.514699
10590,-98.006479,47.658937
10591,-98.005053,47.672559
10593,-97.645091,47.440416
10596,-97.304903,47.512296
10599,-97.331113,47.512576
10600,-97.867382,47.499469
10601,-97.867312,47.51437
10602,-97.72992,47.4411
10603,-97.81824,47.49939
10604,-98.176191,47.645054
10605,-97.580682,47.730897
10607,-97.452824,47.642889
10608,-97.452611,47.643378
10610,-97.069502,47.526679
10611,-98.176723,47.500082
10612,-98.173229,47.76229
10613,-96.953552,47.455061
10614,-97.327333,47.504225
10615,-97.070306,47.672285
10617,-90.472154,47.725092
10618,-90.393144,47.755885
10619,-92.271262,47.793264
10620,-92.628462,47.658432
10621,-91.764604,47.934219
10622,-92.464396,47.654291
10623,-92.366156,47.780904
10624,-91.968429,47.725731
10625,-91.979084,47.716703
10626,-91.885402,47.669515
10627,-92.486436,47.855844
10629,-90.472701,47.724832
10630,-90.357822,47.751881
10631,-90.350898,47.787953
10632,-91.968892,47.725712
10633,-92.02071,47.669015
10634,-91.882383,47.672025
10635,-92.607208,47.681699
10636,-92.464004,47.653724
10637,-92.358865,47.786802
10638,-92.358574,47.786852
10641,-91.235033,47.411727
10642,-90.91221,47.531422
10643,-90.708565,47.643275
10644,-92.178846,47.590736
10645,-92.162336,47.530896
10646,-91.92398,47.640872
10647,-92.630007,47.55989
10648,-92.628615,47.559966
10649,-92.626903,47.565862
10650,-92.622444,47.565309
10651,-92.608129,47.565922
10652,-92.574337,47.354127
10653,-92.568339,47.374053
10654,-92.56482,47.525216
10655,-92.56136,47.485497
10656,-92.556206,47.442478
10658,-92.522719,47.560193
10659,-92.456626,47.496039
10660,-92.138631,47.602305
10661,-92.293414,47.607086
10662,-91.977734,47.639618
10663,-90.895723,47.547283
10664,-92.640603,47.563931
10665,-92.635555,47.564691
10666,-92.34643,47.455442
10667,-92.345242,47.455434
10668,-91.923786,47.640549
10669,-90.707498,47.64339
10670,-90.895492,47.547568
10671,-91.169744,47.375271
10672,-92.568227,47.371653
10673,-92.575875,47.367222
10674,-92.575526,47.367233
10675,-92.143248,47.576406
10676,-92.646166,47.406229
10677,-92.591167,47.433945
10678,-92.62754,47.560649
10679,-92.635068,47.517097
10680,-92.57756,47.505369
10681,-92.566444,47.48709
10682,-92.345889,47.455196
10683,-92.56929,47.374043
10684,-92.619431,47.497141
10685,-89.985306,40.462251
10686,-89.735908,40.559365
10687,-89.664735,40.595879
10689,-89.586067,40.680299
10690,-89.537457,40.562215
10691,-89.488731,40.602464
10692,-89.461899,40.607103
10694,-89.444007,40.594704
10695,-88.904206,40.452807
10696,-88.902587,40.453235
10697,-88.902111,40.451551
10698,-88.701185,40.458465
10700,-88.592817,40.463731
10701,-89.470116,40.617648
10702,-90.648,40.468758
10703,-90.692598,40.454293
10704,-90.12495,40.518074
10705,-90.030322,40.535602
10706,-89.784159,40.601199
10707,-89.750344,40.557807
10708,-89.629792,40.569526
10709,-89.591914,40.540336
10710,-89.681749,40.5418
10712,-89.576771,40.66672
10713,-89.652293,40.685296
10714,-89.640095,40.657513
10715,-88.91035,40.531182
10716,-88.961354,40.452145
10717,-88.944578,40.532991
10718,-89.591682,40.675333
10719,-89.602009,40.668479
10720,-89.636673,40.656555
10721,-89.644614,40.63689
10722,-88.98601,40.461772
10723,-89.044099,40.482635
10724,-87.749015,40.176958
10725,-88.077932,40.46214
