HID,County,Latitude,Longitude,EnergyKWH
511210203001581,121,37.2708346620653,-80.4232943138689,50.49927
511210202021147,121,37.1998821746115,-80.4151929562617,20.269530000000003
511210203001580,121,37.2715188669817,-80.4231518201036,23.35582
511210208001511,121,37.1569014713902,-80.3278012732541,27.084059999999997
511210207001514,121,37.2064492977845,-80.3989383494964,15.74089
511210202021151,121,37.1906521814946,-80.4093564620102,8.3715
511210203001547,121,37.2546332575011,-80.4495178124007,19.92251
511210207001516,121,37.2059710112056,-80.3997482842273,24.897380000000002
511210203001557,121,37.2699097084116,-80.423252301806,21.310059999999996
511210202021146,121,37.1850531356953,-80.4178918005656,36.874669999999995
51121021300931,121,37.272209176517,-80.2891548696127,10.31395
511210203001549,121,37.2560494748477,-80.4448457460898,21.86609
511210203001555,121,37.2556401808814,-80.4419423797057,9.9991
51121021300930,121,37.2732379421441,-80.2715010263615,31.730840000000004
511210207001517,121,37.2060466713507,-80.3979005385419,29.48014
511210202021154,121,37.1974261801073,-80.418427051459,12.6095
511210203001550,121,37.2552148530957,-80.4430274836522,47.68216
511210202021156,121,37.1821807179348,-80.4201948189021,24.8841
511210202021144,121,37.2078993032285,-80.4261652747006,62.906769999999995
511210203001551,121,37.2557095640945,-80.4423208797169,30.357530000000004
511210202021143,121,37.1887966316638,-80.4066792950068,33.02525
511210207001512,121,37.2055318778134,-80.391820012237,23.26427
511210202021145,121,37.2005524923386,-80.4203073672237,48.188739999999996
511210207001510,121,37.2036115240427,-80.3944030152449,28.622970000000002
51121021300958,121,37.2770029116539,-80.2560172314991,51.40195
511210207001501,121,37.2081486288745,-80.421738057525,16.667849999999998
51121021300926,121,37.2741290672489,-80.3096655259281,21.17447
51121021300922,121,37.2730514776414,-80.3081433778547,11.2766
511210203001548,121,37.2551696019967,-80.4477174036343,35.257169999999995
511210202021159,121,37.1892669591808,-80.4199421328709,22.35317
511210203001553,121,37.2558102823916,-80.4437965401819,25.712329999999998
511210203001552,121,37.2560761061617,-80.4446016122479,28.623990000000003
51121021300956,121,37.2826425473203,-80.2430580800236,30.606520000000003
51121021300955,121,37.2810105261513,-80.2397843651477,34.163399999999996
511210207001519,121,37.2051535295569,-80.3984197523362,31.51
511210203001554,121,37.2558848970993,-80.444706603154,12.91891
511210207001518,121,37.2047007068958,-80.3979096846003,14.014619999999999
51121021300941,121,37.2760948307522,-80.245182543909,25.82334
51121021300927,121,37.269644618116,-80.2818743940206,44.662490000000005
51121021300925,121,37.2747832413057,-80.3064119679854,27.075770000000002
511210203001556,121,37.2701953631354,-80.4227194974033,60.734989999999996
51121021300928,121,37.2714479069854,-80.2791622292796,27.937620000000003
511210207001500,121,37.2076215751009,-80.4196715749914,31.39809
511210207001506,121,37.2026390129755,-80.3956369708775,25.698150000000002
511210202021155,121,37.1948644315188,-80.428032509672,36.73362
511210202021158,121,37.1870499042307,-80.4089411434914,41.115809999999996
511210207001505,121,37.2030361051229,-80.3946738893111,17.226399999999998
511210203001563,121,37.2706360693579,-80.42127049628,24.63143
51121021300924,121,37.2721643099364,-80.3069259679065,38.88769
511210203001565,121,37.2702494316829,-80.4219387226064,16.120919999999998
511210203001559,121,37.2704129962199,-80.4192151508681,36.67737
51121021300936,121,37.272293025143,-80.3205340240625,15.91977
511210202021160,121,37.1929027119228,-80.4238248638943,17.383370000000003
511210207001503,121,37.202422018565,-80.3956073741782,27.01182
511210202021163,121,37.1795053132028,-80.4171656398574,49.69613
51121021300937,121,37.2697934729531,-80.3211527528939,17.847440000000002
511210207001509,121,37.2044965390815,-80.3936937539407,15.5516
511210207001504,121,37.2021409078033,-80.3956308985731,23.21836
511210203001566,121,37.2706852190674,-80.4238830109804,34.54860000000001
511210202021150,121,37.1999822389252,-80.44282250804,41.70207
51121021300921,121,37.2703255235085,-80.2989351073114,43.87584
511210202021153,121,37.180411670036,-80.4206816829016,31.03335
51121021300929,121,37.2695763827537,-80.2808445205275,27.998759999999997
511210203001567,121,37.2703126339307,-80.423797975893,41.064519999999995
511210203001564,121,37.2705360568964,-80.4217724534473,19.89934
511210207001508,121,37.2045013456995,-80.3927213207091,39.69175
51121021300942,121,37.2753568475167,-80.2463337907787,37.83305
511210203001568,121,37.2704233321662,-80.4239794848338,26.14072
511210202021161,121,37.1771737818621,-80.4179299347109,16.58163
511210202021165,121,37.1973181812604,-80.4233136799274,25.219739999999998
511210203001562,121,37.2703073521898,-80.4210228498271,31.64775
51121021300624,121,37.2788187825822,-80.4352936685556,12.50759
511210207001507,121,37.2048596135083,-80.3938130058313,20.584970000000002
511210203001561,121,37.2703381354461,-80.420551098709,26.80292
51121021300939,121,37.2762348640353,-80.3275125923433,51.4583
511210202021168,121,37.1855604885085,-80.421773955913,33.033699999999996
51121021300940,121,37.2762072914168,-80.327657741253,26.543290000000002
511210202021157,121,37.1887781975509,-80.4233955216058,25.82189
511210202021169,121,37.1815794787449,-80.4112292106739,16.55981
511210207001502,121,37.207622484336,-80.4204238440468,30.072659999999996
511210207001520,121,37.2062633062219,-80.3982644650857,29.228409999999997
51121021300634,121,37.2786229247698,-80.4358490387399,23.456649999999996
511210203001558,121,37.2709073300872,-80.4194294638672,36.13369
51121021300935,121,37.2737097868655,-80.2508044038055,39.64586
51121021300923,121,37.2720175607397,-80.3066280111913,25.01036
51121021300633,121,37.2788363819064,-80.4348185944376,21.4926
511210202021152,121,37.1977058019617,-80.415148497837,19.86506
51121021300630,121,37.2855071236114,-80.4727965913253,28.453619999999997
51121021300933,121,37.2726322008673,-80.2472343776173,42.87755
511210202021166,121,37.1906808001799,-80.4248812588242,29.04209
511210202021162,121,37.17870223575,-80.4181417180283,48.9224
51121021300629,121,37.2848931167642,-80.4773128022875,21.994580000000003
511210203001560,121,37.2708567763637,-80.4199688587805,25.6787
51121021300631,121,37.2776719929728,-80.4259661389497,18.75623
51121021300607,121,37.3329591628358,-80.3730021451712,16.136969999999998
51121021300632,121,37.2786312844721,-80.4308027731292,17.99434
51121021300611,121,37.3263052992874,-80.342641357487,27.24165
51121021300641,121,37.2366155214709,-80.26902276401,24.396849999999997
51121021300603,121,37.3275913960917,-80.3658102690421,18.73507
51121021300627,121,37.285789743451,-80.4598399608048,18.07525
51121021300628,121,37.2858553628177,-80.4687173043704,31.5027
511210202021167,121,37.1955123396963,-80.429256635914,50.378659999999996
511210202021164,121,37.1966268747214,-80.4281029032928,23.73348
51121021300644,121,37.2375692165131,-80.3306935347678,36.66465
51121021300639,121,37.2359583847145,-80.252466763743,24.248189999999997
51121021300642,121,37.2353377239257,-80.2486960797832,56.75859
51121021300638,121,37.2847670773592,-80.4748069076345,24.27061
51121021300617,121,37.2868941673265,-80.3304207745507,11.62524
51121021300640,121,37.2335164748739,-80.2528516192464,17.9512
51121021300635,121,37.2852777487574,-80.4593995977401,31.257549999999995
51121021300625,121,37.2794110674584,-80.4355190878463,30.294960000000003
51121021300609,121,37.328040150765,-80.366789953446,17.79939
51121021300626,121,37.2825141563462,-80.4477133250201,34.82656
51121021300934,121,37.2726219156692,-80.2493734364885,39.180240000000005
51121021300938,121,37.276452685139,-80.3290392126681,31.767879999999998
51121021300636,121,37.2855646925772,-80.4637323628068,28.96049
51121021300637,121,37.2854134268053,-80.4679810951084,27.680250000000004
51121021300612,121,37.3264659620774,-80.3421813011426,22.32975
51121021300643,121,37.2372472527971,-80.3644700394522,22.429389999999998
51121021300621,121,37.2876202971641,-80.4366629208473,23.71341
511210207001389,121,37.2040697335447,-80.4059814393195,12.820509999999999
511210207001392,121,37.2034861624973,-80.3970964258762,17.274639999999998
511210207001391,121,37.2031593319384,-80.3699244253347,18.937
51121021300610,121,37.3310481283673,-80.3413823267774,23.07319
51121021300645,121,37.237055532859,-80.3321369162494,29.819239999999997
51121021300623,121,37.2785437937239,-80.4302667788563,20.842080000000003
51121021300932,121,37.2726959635289,-80.288970024584,33.644690000000004
51121021300604,121,37.3298256575998,-80.3669101986764,40.76512
511210207001397,121,37.2033100037142,-80.4056566470972,17.73279
51121021300605,121,37.3360135241988,-80.3765260473735,26.850510000000003
511210207001396,121,37.2028497060611,-80.4039079600844,13.37321
51121021300620,121,37.289798477343,-80.4341154520696,17.73468
511210207001398,121,37.203356191604,-80.4037003640139,8.80557
51121021300622,121,37.2780880410997,-80.4278426595929,34.37232
51121021300619,121,37.2875032741333,-80.336386358237,16.22943
511210207001390,121,37.2035469340865,-80.3704240327879,18.80993
51121021300608,121,37.3276026048314,-80.3664250995077,23.78679
511210207001379,121,37.2043731210955,-80.3912302294067,21.065309999999997
51121021300616,121,37.287498488232,-80.339532078011,29.09703
51121021300618,121,37.2879494101134,-80.3345932344815,26.10029
511210207001383,121,37.2028714898989,-80.3945383649927,10.494129999999998
51121021300602,121,37.3276104906877,-80.2623404044095,29.44029
511210207001386,121,37.2042079686453,-80.3986505532977,14.15564
511210207001384,121,37.204170951377,-80.3914829536753,15.401489999999999
51121021300675,121,37.2508486595779,-80.3153811626875,29.483970000000003
511210207001385,121,37.2052096049197,-80.3894465450065,9.578190000000001
51121021300686,121,37.2527501528974,-80.2625453253546,18.31858
51121021300677,121,37.2552827958076,-80.2920436619735,20.75698
511210207001381,121,37.2052725054464,-80.3885315031914,34.29147999999999
51121021300615,121,37.2868363141125,-80.3731061149886,25.087160000000004
51121021300613,121,37.2885632181585,-80.2408293262192,20.17857
51121021300676,121,37.2555569904008,-80.2914576690748,21.39209
51121021300688,121,37.2536991749678,-80.2654226179164,28.65964
511210207001399,121,37.2035337866787,-80.4025962448008,22.94013
51121021300678,121,37.2530702559676,-80.2892449328082,37.35796
511210207001367,121,37.2011764972315,-80.3948704213116,17.455669999999998
511210207001380,121,37.2039192076533,-80.3921437151923,22.84
51121021300674,121,37.2538985983237,-80.3112264980984,39.43792
511210207001394,121,37.2033764691114,-80.4052148157363,17.945
51121021300606,121,37.3345351948441,-80.3729337747746,26.819260000000003
511210207001373,121,37.204139425903,-80.38744881601,18.207510000000003
511210207001395,121,37.2030422858823,-80.4042977391377,20.245160000000002
511210207001388,121,37.2038477378995,-80.4059743019672,27.27675
51121021300682,121,37.2523022044721,-80.3406365240954,38.893029999999996
511210207001382,121,37.2043846590717,-80.387352595198,23.79514
511210207001387,121,37.2042628516403,-80.4062826692645,23.37055
51121021300679,121,37.2514936808251,-80.3079799566769,21.91259
51121021300681,121,37.2556499466371,-80.3463736619547,22.165119999999998
51121021300684,121,37.2557361103615,-80.3469029453105,20.539510000000003
51121021300685,121,37.2555792161306,-80.2691703766693,21.94821
51121021300668,121,37.2581065795415,-80.2537379820652,31.46771
511210207001368,121,37.205172303773,-80.3891835408541,29.60312
511210207001374,121,37.2024904673467,-80.3857407358984,15.60588
511210207001371,121,37.2048337785696,-80.3880314972175,24.164440000000003
511210207001370,121,37.2025656761006,-80.3846192968997,25.97628
511210207001376,121,37.2026843025288,-80.3847413358004,25.793700000000005
51121021300655,121,37.2477009538582,-80.2694797498595,21.16058
511210207001372,121,37.2040184889747,-80.3913139888034,31.492939999999997
511210207001358,121,37.2019397999245,-80.3831857076679,20.676879999999997
51121021300680,121,37.2552867276381,-80.3449242592191,23.14237
51121021300670,121,37.2515861641727,-80.2928506546998,27.6025
51121021300669,121,37.2537893250581,-80.3512589067274,21.14041
511210207001369,121,37.2021366411239,-80.3836132561237,22.52461
51121021300671,121,37.2517554923088,-80.2573958593879,30.625980000000002
51121021300687,121,37.2550584689238,-80.2676782779323,21.488379999999996
51121021300614,121,37.287135569931,-80.4351861881658,26.03053
511210207001393,121,37.2035145286253,-80.4034945427414,35.44596000000001
511210207001378,121,37.2043742214226,-80.3899341217544,30.50779
51121021300672,121,37.2521567229009,-80.3487047027393,27.9345
51121021300651,121,37.2490501540651,-80.2717554159415,36.42903
51121021300648,121,37.2365066727483,-80.3044586882147,29.347459999999998
51121021300652,121,37.2501247796466,-80.2609680421739,24.86181
511210207001377,121,37.2042890161711,-80.3918879850834,32.14463
51121021300653,121,37.2483744006964,-80.2913450521326,21.94268
51121021300665,121,37.2570872839923,-80.225928412566,14.63819
511210207001364,121,37.2037673772948,-80.3912132167474,16.58852
51121021300656,121,37.2606875900834,-80.222217408873,29.02189
51121021300650,121,37.2506119925083,-80.2732965448028,30.58522
51121021300664,121,37.2540281404628,-80.2231343832485,31.909860000000002
511210207001363,121,37.2023112344467,-80.3950462428387,25.28808
511210207001375,121,37.2037632013566,-80.3873862590173,27.75881
511210207001355,121,37.2015364594495,-80.395874369968,18.438779999999998
51121021300683,121,37.2552888618165,-80.3457524466359,23.35395
51121021300689,121,37.2533371440204,-80.2625703994671,44.64965
51121021300659,121,37.2500970079926,-80.3102268367599,17.517889999999998
511210207001350,121,37.2035814688798,-80.3665998586592,21.63882
51121021300657,121,37.2629736828295,-80.2197903528668,18.80741
51121021300673,121,37.2526007562661,-80.3500948893038,33.72553
51121020300383,121,37.2666786710793,-80.4203092894458,11.82008
511210207001349,121,37.2031137461066,-80.366079235262,34.95207
51121021300654,121,37.2496176530037,-80.2943648052906,14.65814
51121020300382,121,37.2661299490249,-80.4207960588351,22.378169999999997
51121020300386,121,37.2673485881414,-80.4202331973327,12.76987
511210207001354,121,37.2043608737349,-80.3875274489317,22.57149
511210207001353,121,37.202629093584,-80.3659700157643,26.05574
51121020300385,121,37.2677164047286,-80.4201151341476,16.92775
51121021300663,121,37.254181331872,-80.2173666059115,24.606120000000004
51121021300666,121,37.2534749585451,-80.220495018857,15.591689999999998
511210207001351,121,37.2036796796058,-80.3666296176324,20.0068
511210207001346,121,37.2051714656901,-80.4127020501827,24.422739999999997
51121020300384,121,37.2665770893587,-80.4208665326847,19.28482
511210207001365,121,37.2024249370896,-80.3850895187347,21.70765
511210207001347,121,37.2052487237723,-80.4125084728853,28.200770000000002
51121020300389,121,37.2696723720382,-80.4198490620452,14.384799999999998
51121021300646,121,37.2349657457017,-80.3353473485588,41.04383
51121021300647,121,37.2328444735107,-80.3360772426784,51.19243
511210207001348,121,37.2046963190897,-80.4123695518054,25.39332
511210207001362,121,37.2040882609026,-80.3907934023133,21.571849999999998
51121020300372,121,37.259338178733,-80.4242503342701,19.062009999999997
511210207007,121,37.2217940162764,-80.4166929954934,9.58626
511210207001366,121,37.2013065096026,-80.3957564542784,18.246199999999998
51121020300376,121,37.2637533673924,-80.4220683547796,12.59316
511210207001357,121,37.2042486908736,-80.3876667847033,39.76022999999999
511210207009,121,37.2238373832511,-80.4177227213856,13.07919
511210207001361,121,37.2047929506513,-80.3898450124357,14.89485
511210207001356,121,37.2016373274326,-80.3828925532625,21.72181
51121020300380,121,37.2647187844629,-80.4215570802131,26.09793
511210207001359,121,37.203136053012,-80.3873845170807,35.690529999999995
51121020300377,121,37.2640644152604,-80.422173412997,23.55419
51121020300370,121,37.2600236805117,-80.4239442675939,13.526570000000001
511210207001,121,37.2213185994347,-80.3660975649234,11.50577
51121020300362,121,37.2546882230696,-80.4261760104498,12.82817
511210207004,121,37.2221746107108,-80.4083495980196,12.26831
511210207001360,121,37.2036850579331,-80.3945708218623,12.366520000000001
51121020300378,121,37.2637615065042,-80.4221612710082,17.92166
51121020300374,121,37.2628723187044,-80.4227720349489,14.15419
511210207008,121,37.2220187325482,-80.4171542371374,16.12408
51121020300387,121,37.2692660449214,-80.4200307143661,16.547759999999997
51121020300368,121,37.2596296210718,-80.4240293566292,9.281
511210207001352,121,37.2035462704412,-80.3657898417139,19.234569999999998
51121020300371,121,37.2597523976559,-80.4240297017752,14.96868
511210207005,121,37.22303056593,-80.4072709670865,17.341920000000002
51121020300360,121,37.2555279288677,-80.4258190580917,13.150630000000001
51121021300660,121,37.2516189534362,-80.2751122859266,41.62209
51121020300381,121,37.2657535480893,-80.4213032425358,29.53836
511210207003,121,37.2224560268666,-80.4083884336974,26.05332
51121020300388,121,37.2693993988207,-80.4194603742574,18.00974
51121021300662,121,37.2532619187767,-80.2200865121541,42.351910000000004
511210207001345,121,37.2026967154814,-80.4117270657401,39.42313
51121021300658,121,37.2502057943467,-80.3112464574009,21.1929
51121021300661,121,37.2500708911725,-80.2871756736978,29.05501
51121021300649,121,37.2498115315745,-80.2984203620445,37.675419999999995
51121021300667,121,37.257980378856,-80.2552785994677,30.4756
51121021300690,121,37.2542519109754,-80.2875371480925,21.88856
51121020300365,121,37.2567042718296,-80.4255426925604,10.01181
51121021300693,121,37.2556425180934,-80.2591326452723,33.61203999999999
51121021300699,121,37.2576374373012,-80.325227926836,21.003379999999996
51121020300367,121,37.2579154843093,-80.4244549730913,16.59636
51121020300359,121,37.253459999482,-80.4268616254728,23.62266
51121020300363,121,37.2537950185636,-80.4267468702472,14.11348
51121020300379,121,37.2656454124933,-80.4212915890193,13.49345
51121021300698,121,37.2568192600159,-80.3054373656888,20.348509999999997
511210203001191,121,37.2393892172192,-80.4350912959774,23.120870000000004
51121020300361,121,37.2538681695516,-80.42653839423,14.23749
511210203001192,121,37.2396465153633,-80.4348726430982,21.14304
51121021300695,121,37.2557898863615,-80.2783425159823,14.71361
51121020300396,121,37.2725762234949,-80.4180732155136,13.025579999999998
51121021300697,121,37.2549649764448,-80.308723649125,32.1554
51121020300354,121,37.2509666867977,-80.4276251212105,18.47971
511210207006,121,37.2218174425158,-80.4161304328173,20.939949999999996
51121020300373,121,37.2621561973739,-80.4231491559409,15.84547
51121020300375,121,37.262604364692,-80.4230255825537,34.38839
511210207002,121,37.2220453835788,-80.4089220658891,13.70143
51121021300692,121,37.2566578807895,-80.2888734570296,24.40416
51121020300352,121,37.2501546419638,-80.4282909044383,20.60569
51121020300353,121,37.2510736934081,-80.4281357578366,13.55425
511210206001097,121,37.2344728652003,-80.3657119365285,20.64583
51121020300393,121,37.2713311399551,-80.4187382109676,25.253670000000003
51121020300356,121,37.2524541746308,-80.4270736723211,12.60685
51121020300394,121,37.2720743180427,-80.4186706975304,17.560779999999998
511210203001199,121,37.238807847275,-80.4443377959383,43.10678
51121020300391,121,37.2702899182676,-80.4191036030773,13.023290000000001
51121020300350,121,37.2490912158906,-80.4287498146332,22.48936
511210203001193,121,37.2384320147244,-80.4348069977148,30.95675
511210203001197,121,37.2371590817416,-80.4426270793832,23.07161
511210203001196,121,37.2371829083979,-80.4427591144979,31.13874
51121020300357,121,37.2532807621175,-80.4269703166244,10.69147
51121020300355,121,37.2523471218516,-80.4274657679361,13.045819999999999
51121021300691,121,37.2564017927865,-80.2884153300178,29.650470000000002
51121020300364,121,37.2562716766848,-80.4255018334848,20.9467
51121020300399,121,37.2750518160713,-80.4184631019879,28.446440000000003
51121020300358,121,37.2533774199709,-80.4273110839486,16.09696
51121020300395,121,37.2721751610383,-80.418540775063,11.01701
51121020300366,121,37.2567693378772,-80.4255411791798,14.250369999999998
511210203001198,121,37.2391110587434,-80.4443217926664,21.55458
511210206001088,121,37.2355074767763,-80.363504067954,14.07975
51121021300694,121,37.2574779510624,-80.2603353390605,21.22185
511210203001195,121,37.2369606067357,-80.4427631495798,15.430399999999997
51121020300369,121,37.2606054514421,-80.4234907436495,17.6383
51121020300351,121,37.2497668775911,-80.4278472491119,17.02921
511210203001190,121,37.2394918938319,-80.4348060401057,15.685
51121020300426,121,37.2786928307051,-80.4323615626941,16.483379999999997
51121021300696,121,37.255948597666,-80.2797339970253,29.8088
51121020300420,121,37.2781002579628,-80.4284081954802,14.21788
511210206001092,121,37.2353580855936,-80.4010853483341,35.58912
51121020300422,121,37.2782133831644,-80.4299290488217,15.27146
51121020300425,121,37.2784227927918,-80.4286998549397,10.760029999999999
511210206001094,121,37.2353024007108,-80.4005979288537,24.839959999999998
511210206001089,121,37.2376737232881,-80.3648615028639,17.39732
511210203001256,121,37.2387894885474,-80.4911558246494,18.57478
51121020300418,121,37.2786972659039,-80.4303662250701,8.61684
511210206001082,121,37.2348781198122,-80.3935659806898,21.589909999999996
51121020300423,121,37.2778082426808,-80.4284869678439,9.49295
51121020300421,121,37.2780846626949,-80.4310829285606,7.41787
511210206001087,121,37.2357103476298,-80.363987353781,15.56427
51121020300424,121,37.2781359123919,-80.4316961720813,16.50898
511210206001093,121,37.2354415003713,-80.4013459437063,28.390849999999997
51121020300417,121,37.278268222825,-80.4316666127969,12.94773
511210206001086,121,37.2352854300828,-80.3933533862185,20.08312
511210206001099,121,37.2351803055842,-80.3661346395169,27.712940000000003
511210206001084,121,37.2355613535716,-80.3941165994506,20.7837
511210206001095,121,37.235168408844,-80.3662512835705,21.852230000000002
511210206001074,121,37.2342967343148,-80.4102591148393,14.15832
51121020300398,121,37.2747495933472,-80.4183709236155,21.4207
511210206001090,121,37.2375852018952,-80.3646348176681,26.905780000000004
511210206001096,121,37.2347203759637,-80.3655257099476,23.44149
511210206001080,121,37.2352165403475,-80.3937935331799,23.722199999999997
51121020300397,121,37.2737654045452,-80.4184103592639,14.706520000000001
51121020300411,121,37.2778239424733,-80.4254758192069,9.67318
511210206001098,121,37.2349514638582,-80.365341530378,30.15825
51121020300390,121,37.2705509035969,-80.4189794707271,16.04422
51121020300392,121,37.2708277485899,-80.4192028323376,16.409119999999998
511210206001070,121,37.2331911554958,-80.4110689173067,18.06636
511210203001194,121,37.2357626609044,-80.4429611120429,21.6465
511210203001253,121,37.2395235609587,-80.487107798297,22.38389
511210206001078,121,37.2352159255994,-80.3898910744195,16.09401
511210206001075,121,37.2346101593332,-80.4097908674505,16.614069999999998
511210203001251,121,37.2398346291714,-80.4869532735188,18.651300000000003
51121020300410,121,37.277657992834,-80.4239722666339,13.720100000000002
511210206001079,121,37.2354786983415,-80.3939002150006,24.2758
511210203001258,121,37.2382607109494,-80.4912545820854,18.86886
511210203001255,121,37.239579419813,-80.4862175472367,24.3597
51121020300415,121,37.2781977438098,-80.4258354852207,6.51553
511210206001071,121,37.2334464085952,-80.4110063353994,20.658810000000003
511210206001085,121,37.2352870995314,-80.3938422806686,34.239959999999996
511210203001254,121,37.2395326963053,-80.4861866690505,20.44999
511210206001091,121,37.2380761058368,-80.3641545605506,33.53463000000001
51121020300419,121,37.2785091855058,-80.4302918916867,23.74813
51121020300416,121,37.277863551929,-80.4268363083476,11.24994
511210203001260,121,37.2385790442811,-80.48961447444,28.86082
511210203001259,121,37.2387999624717,-80.4886214614024,29.194340000000004
511210203001269,121,37.2418520769921,-80.4223013476493,20.169349999999998
511210206001081,121,37.2351047528994,-80.3926992135008,24.37914
511210203001263,121,37.238980999054,-80.4889833591179,14.53391
511210203001264,121,37.238849787802,-80.4883548302862,17.90858
51121020300408,121,37.2777245726467,-80.4230210404371,16.10151
511210203001250,121,37.239429627307,-80.4872815474435,19.35068
51121020300412,121,37.2780852086592,-80.4258418205094,21.88606
51121020300405,121,37.2775301635947,-80.4222031656391,15.7986
51121020300413,121,37.2774916211383,-80.4269535538941,16.996740000000003
51121020300409,121,37.2775176720361,-80.424064030717,12.171629999999999
511210206001067,121,37.232514944364,-80.4126812388646,10.30034
511210206001083,121,37.2357376085294,-80.3935419029725,71.80381
511210206001061,121,37.2339128324618,-80.4090779906146,13.567770000000001
511210203001252,121,37.2397192124984,-80.486728617524,32.26305
511210203001257,121,37.2388973915331,-80.4905131792324,18.066950000000002
51121020300406,121,37.2778844836894,-80.4223935576331,18.40165
511210206001076,121,37.2340987246322,-80.4091285001915,23.108340000000002
511210203001261,121,37.2386617367952,-80.4901621353179,31.103360000000002
51121020300414,121,37.2779535751127,-80.4268457772278,15.607550000000002
511210206001065,121,37.234965316253,-80.3907135833743,18.310050000000004
51121020300401,121,37.2760355722063,-80.4195049680992,13.16757
511210206001062,121,37.2344244786656,-80.408947514657,26.163
511210206001066,121,37.2331318396085,-80.4123298526953,15.69726
511210203001262,121,37.2389047416614,-80.4891814113671,24.062800000000003
511210206001068,121,37.2329169693509,-80.412086243325,37.32638000000001
511210206001060,121,37.2341830951191,-80.4089051093819,20.994239999999998
511210206001057,121,37.2331982601894,-80.4080055793714,19.79718
51121020300403,121,37.2777416009038,-80.4217275856531,17.14709
51121020300400,121,37.2757893349881,-80.4185126834133,16.52791
511210203001237,121,37.2385650640361,-80.4287165705786,23.1206
511210203001236,121,37.2390124836889,-80.4646667021761,31.874910000000003
511210203001238,121,37.2383095072209,-80.4282480552147,19.514379999999996
511210203001235,121,37.2391949119306,-80.492563039188,14.853759999999998
511210203001228,121,37.2386970079085,-80.4337006714513,25.67654
511210203001233,121,37.2390471395115,-80.4923459657993,23.799760000000003
511210203001232,121,37.2381407781894,-80.4363339107242,33.320209999999996
511210206001056,121,37.235008364461,-80.3632837411425,18.39788
511210206001053,121,37.2340727233347,-80.3631770108163,20.37473
511210206001054,121,37.2346060204945,-80.3632546713078,17.103270000000002
511210203001245,121,37.2396074588325,-80.4854566682336,21.8242
511210203001241,121,37.2387257805358,-80.4514694660577,14.473720000000002
511210203001230,121,37.2384195409124,-80.4358860828215,25.67915
511210203001247,121,37.2395916479899,-80.4834002276419,20.2966
511210203001229,121,37.2384998699345,-80.43607475833,12.05463
511210206001050,121,37.233459312041,-80.3635097298993,30.55096
511210206001063,121,37.23557386282,-80.3908928116097,28.9343
511210203001265,121,37.2387541065862,-80.4724174066562,17.15712
51121020300404,121,37.2773223382554,-80.4218098108006,14.527580000000002
511210203001267,121,37.2388786441248,-80.4736106552434,18.1535
511210206001073,121,37.2337378674908,-80.4106516467102,22.11243
511210203001266,121,37.2390311359517,-80.4724419501642,28.064590000000003
511210206001077,121,37.2354930564435,-80.3903910216385,26.89508
511210206001064,121,37.2354062182627,-80.3909446168824,28.07667
511210203001268,121,37.2385570730081,-80.4747436464194,15.48163
511210206001072,121,37.233402071943,-80.410968570216,28.60252
511210206001059,121,37.2334988694556,-80.4083119231878,41.97717
511210203001240,121,37.2386040207327,-80.4509460479971,23.79853
511210203001242,121,37.2388467579913,-80.4499850936382,28.8458
511210203001239,121,37.2381184307636,-80.4283472665897,36.287699999999994
511210206001051,121,37.2333721818907,-80.3635341519565,36.560610000000004
511210206001045,121,37.2340883414449,-80.4011278655982,18.02868
51121020300462,121,37.2339793172824,-80.4232021719169,13.4994
511210206001055,121,37.2346531262542,-80.3632593483214,24.96446
511210206001052,121,37.2336390713511,-80.3637392430258,19.096919999999997
51121020300461,121,37.2336226996213,-80.4240772646968,13.35858
511210203001248,121,37.2398665044019,-80.4842129162655,12.18809
511210206001049,121,37.2327901068579,-80.3634557196463,20.87526
511210203001234,121,37.2395286903106,-80.4923475566604,20.7463
511210206001058,121,37.2332865552284,-80.4084701552088,14.91316
511210206001046,121,37.2351418161542,-80.4016361284973,24.948010000000004
511210206001069,121,37.2333772190551,-80.4114075322122,31.21156
511210206001044,121,37.2351326901775,-80.4015752931411,25.581120000000002
51121020300402,121,37.2771349057723,-80.4209605433412,14.126059999999999
51121020300407,121,37.2779665326134,-80.4228716700928,22.470260000000003
511210203001231,121,37.2385767324451,-80.4360854031026,20.16828
51121020300463,121,37.2336912612023,-80.4226703883981,12.53569
51121020300464,121,37.2338814405063,-80.4230397635109,8.85441
511210204001810,121,37.2713218883585,-80.4187868853752,13.482970000000002
51121020300467,121,37.2303514934333,-80.4364170868711,15.005090000000001
511210206001043,121,37.2359026974077,-80.4029167194957,18.19819
51121020300465,121,37.2350140576254,-80.4208462273055,19.1802
51121020300460,121,37.233618377917,-80.4243517080409,11.355189999999999
511210206001047,121,37.2350459938477,-80.3972948173546,23.16207
511210204001811,121,37.2715392207144,-80.4187766674137,22.244910000000004
511210206001042,121,37.2361484354006,-80.4031082295614,20.06898
511210206001041,121,37.2357574983661,-80.4025743825114,29.935489999999998
511210203001246,121,37.2400016235441,-80.4847089860412,24.974930000000004
511210203001297,121,37.2390177964079,-80.4460202255825,19.79688
511210204001814,121,37.2707539397784,-80.4177124200375,24.24723
511210203001291,121,37.2376750712675,-80.4346149963537,19.472129999999996
511210204001820,121,37.2507640931913,-80.4123992942047,18.131580000000003
